# Accelerometer Data File
# Started @Mon Jan 11 18:35:07 GMT+02:00 2021
#
#
# sensor Vendor: STM
# sensor Name: LSM6DSL Acceleration Sensor
# sensor Resolution: 0.0023942017m/sec^2; Max Range: 78.4532; Min Delay: 2000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the ","
# X,Y,Z,time_from_previous_sample(ms)

# sensor speed set to:GAME
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-2.169,4.379,8.458,0
-1.829,4.189,8.921,20
-1.494,4.022,8.892,19
-1.678,4.089,8.779,20
-2.083,4.434,8.506,20
-1.738,4.546,8.308,20
-0.945,4.637,8.463,20
-0.636,4.381,8.516,20
-0.78,4.515,8.739,20
-0.093,4.822,8.784,20
-0.055,4.697,8.466,20
0.038,4.465,8.332,20
-0.498,4.415,8.403,20
0.924,4.084,8.88,20
1.666,4.273,9.347,20
1.405,4.352,9.107,20
1.424,4.194,9.083,20
1.8,4.156,9.423,20
1.46,3.488,9.462,20
0.665,2.909,9.648,20
0.837,2.889,10.395,20
0.952,3.407,9.689,20
1.738,3.759,8.856,20
1.656,4.075,8.078,20
1.632,3.878,8.478,20
1.764,4.075,9.783,20
1.764,3.66,9.689,20
0.957,2.894,8.437,20
1.699,3.471,9.361,20
1.97,3.991,9.311,20
2.454,4.374,9.888,20
2.267,3.83,9.251,20
2.166,3.742,8.288,20
2.061,4.206,8.001,20
2.159,4.266,8.851,20
2.128,4.312,9.454,20
2.224,4.28,8.918,20
1.776,4.419,8.425,19
1.75,4.51,6.964,20
1.757,4.517,7.187,20
2.092,4.606,7.503,20
2.487,4.68,7.977,20
2.916,4.606,7.764,20
1.965,5.583,8.152,20
1.589,5.281,7.474,20
1.019,5.243,7.18,20
0.665,5.004,7.218,20
0.416,4.429,7.419,20
0.545,4.343,7.632,20
1.027,4.568,7.259,20
1.022,4.003,7.529,20
0.895,3.421,7.376,20
0.713,3.287,6.232,20
0.778,3.43,5.358,20
1.51,4.18,5.15,20
2.719,4.795,5.887,20
3.567,3.32,6.706,20
3.011,2.334,7.98,20
2.731,1.596,8.291,20
3.198,1.568,8.523,20
4.254,2.015,9.239,20
5.169,2.473,10.273,20
5.478,2.755,9.538,20
5.109,2.77,8.511,20
5.303,3.035,8.25,20
6.076,3.323,8.071,20
6.249,3.488,7.41,20
6.241,3.134,7.237,20
6.012,2.753,7.027,20
6.1,3.033,6.917,20
6.232,3.96,7.91,20
7.35,2.296,6.806,20
8.075,3.122,6.366,20
7.869,2.918,6.15,20
7.23,2.487,6.373,20
7.944,1.946,9.658,20
7.017,2.662,6.433,20
6.895,2.298,5.451,20
6.68,1.429,4.889,20
6.002,0.735,4.448,20
6.002,0.996,4.707,20
7.259,1.218,5.49,20
8.475,1.652,5.145,20
8.449,1.769,3.857,20
8.418,1.834,3.361,20
9.019,2.001,3.213,20
9.672,2.279,3.325,20
10.312,2.473,3.838,20
10.673,2.643,3.814,20
10.7,2.439,3.114,20
11.43,2.293,2.408,20
10.4,2.446,2.37,20
10.087,1.867,3.0,20
10.383,1.515,3.624,20
10.51,1.395,3.957,20
10.283,1.228,3.648,20
10.125,1.041,3.421,20
10.297,0.943,3.663,20
10.302,0.943,3.682,20
10.395,0.948,3.569,20
10.436,0.876,3.222,20
10.704,0.998,3.148,20
10.494,0.802,3.134,20
10.362,0.816,3.198,20
10.573,0.893,2.985,20
10.625,0.83,2.54,20
10.553,0.735,2.432,20
10.968,0.727,2.535,20
10.793,0.773,2.497,20
10.537,0.476,2.42,20
10.309,0.325,2.394,20
10.199,0.143,2.348,20
9.823,-0.095,2.202,20
9.591,-0.234,2.054,20
9.785,-0.002,1.932,20
10.029,0.004,1.661,20
10.19,-0.035,1.28,20
10.079,-0.308,0.806,20
9.845,-0.782,0.653,20
9.517,-1.28,0.842,20
9.318,-1.546,1.036,20
9.306,-1.517,1.137,20
9.227,-1.491,0.96,20
9.217,-1.458,0.6,20
9.165,-1.565,0.33,20
9.117,-1.628,0.201,20
9.088,-1.549,0.124,20
9.019,-1.556,0.533,20
9.045,-1.68,1.249,20
9.27,-1.604,1.774,20
9.177,-1.623,2.08,20
8.882,-2.011,2.401,20
8.528,-2.76,3.043,20
7.683,-3.308,3.646,20
7.558,-3.945,3.589,20
8.545,-3.562,2.193,20
10.142,-2.803,1.177,20
10.613,-2.552,0.799,20
10.513,-2.885,0.186,20
10.364,-2.868,0.007,20
9.943,-3.083,-0.397,20
10.12,-2.964,-0.826,20
10.407,-3.129,-0.778,20
10.259,-3.251,-0.217,20
10.321,-3.474,0.397,20
9.435,-3.873,0.577,20
8.978,-4.122,0.416,20
9.057,-4.197,0.481,20
9.627,-4.257,0.363,20
8.851,-3.9,0.442,20
8.418,-4.149,0.826,20
8.626,-4.271,0.505,20
8.497,-4.216,0.395,20
8.693,-4.043,0.339,20
8.765,-4.087,0.292,20
8.734,-4.103,0.423,20
8.82,-4.209,0.553,20
8.83,-4.197,0.687,20
8.806,-4.166,0.636,20
8.889,-4.139,0.545,20
8.983,-4.027,0.445,20
9.002,-3.988,0.289,20
9.002,-3.967,0.251,20
9.086,-3.929,0.237,20
9.069,-3.826,0.256,20
9.117,-3.852,0.275,20
9.15,-4.015,0.414,20
9.081,-4.012,0.445,20
9.012,-3.967,0.399,20
8.952,-3.933,0.49,20
9.014,-3.852,0.435,20
9.124,-3.756,0.526,20
9.237,-3.478,0.363,20
9.107,-3.9,0.464,20
9.186,-3.543,0.682,20
9.196,-3.562,0.634,20
8.995,-3.495,0.612,20
8.858,-3.589,0.438,20
9.0,-3.62,0.234,20
9.162,-3.639,0.366,20
9.342,-3.725,0.632,20
9.466,-3.773,0.78,20
9.167,-3.605,0.888,20
9.15,-3.584,0.706,20
9.136,-3.593,0.849,20
9.131,-3.507,0.907,20
9.153,-3.395,0.828,20
9.035,-3.34,0.696,20
9.177,-3.301,0.565,20
9.385,-3.241,0.557,20
9.203,-3.129,0.656,20
9.024,-3.237,0.622,20
8.985,-3.371,0.651,20
8.877,-3.471,0.768,20
8.856,-3.579,0.962,20
9.002,-3.387,1.103,20
9.225,-3.344,1.034,20
9.354,-3.402,1.051,20
9.299,-3.459,1.304,20
9.105,-3.457,1.132,20
8.949,-3.495,1.06,20
8.842,-3.414,1.221,20
8.865,-3.555,1.206,20
9.107,-3.454,1.154,20
9.56,-3.428,1.271,20
8.911,-3.488,1.699,20
9.237,-3.373,1.101,20
9.107,-3.5,1.264,20
9.134,-3.617,1.386,20
9.105,-3.617,1.357,20
9.119,-3.775,1.479,20
9.402,-3.905,2.231,20
9.203,-3.742,1.431,20
9.069,-3.735,0.945,20
9.004,-3.804,0.945,20
9.052,-3.696,1.177,20
9.047,-3.845,1.407,20
8.909,-3.907,1.549,20
8.547,-4.12,1.426,20
8.233,-4.254,1.446,20
8.087,-4.436,1.599,20
8.071,-4.458,1.695,20
8.162,-4.276,1.678,20
8.523,-4.103,1.632,20
8.822,-3.897,1.625,20
9.155,-3.711,1.577,20
9.402,-3.462,1.515,20
9.754,-3.038,0.814,20
9.885,-3.143,1.199,20
9.83,-3.16,0.981,20
9.737,-3.186,0.89,20
9.452,-3.38,0.835,20
9.182,-3.706,0.94,20
8.99,-3.885,1.01,20
8.885,-3.845,0.955,20
8.83,-3.905,0.948,20
8.858,-3.888,0.928,20
8.983,-3.883,0.919,20
9.052,-3.83,0.826,20
9.153,-3.878,0.763,20
9.117,-3.833,0.73,20
9.033,-3.876,0.668,20
8.976,-4.075,0.802,20
8.858,-4.063,0.842,20
8.863,-4.156,0.869,20
8.7,-4.285,0.924,20
8.564,-4.307,1.007,20
8.494,-4.166,1.017,20
8.662,-3.969,0.883,20
8.822,-3.735,0.73,20
9.055,-3.545,0.591,20
9.158,-3.445,0.486,20
9.198,-3.419,0.43,20
9.246,-3.344,0.478,20
9.316,-3.282,0.529,20
9.347,-3.287,0.548,20
9.349,-3.337,0.603,20
9.308,-3.378,0.61,20
9.251,-3.49,0.687,20
9.091,-3.548,0.723,20
9.076,-3.612,0.603,20
8.978,-3.66,0.579,20
8.94,-3.732,0.541,19
8.858,-3.766,0.567,20
8.94,-3.749,0.526,20
8.995,-3.744,0.521,20
9.057,-3.718,0.524,20
9.174,-3.701,0.548,20
9.189,-3.665,0.593,20
9.184,-3.615,0.55,20
9.1,-3.668,0.49,20
9.035,-3.754,0.486,20
8.99,-3.711,0.5,20
8.947,-3.598,0.481,20
9.016,-3.584,0.486,20
9.103,-3.593,0.512,20
9.136,-3.639,0.584,20
9.162,-3.577,0.644,20
9.146,-3.536,0.617,20
9.112,-3.581,0.603,20
