time,z,y,x
1610109336870461700,-0.1674022674560547,0.05582380294799805,-0.06828498840332031
1610109336880460800,-0.16685009002685547,0.05587196350097656,-0.062395334243774414
1610109336890460000,-0.18193817138671875,0.23760342597961426,0.432996928691864
1610109336900459300,-0.24132442474365234,0.32550740242004395,0.2679275870323181
1610109336910458400,-0.2410745620727539,0.3164658546447754,0.24229413270950317
1610109336920457700,-0.24109363555908203,0.3102588653564453,0.22285562753677368
1610109336930456800,-0.2436227798461914,0.3110311031341553,0.20541483163833618
1610109336940456400,-0.24992752075195312,0.3204231262207031,0.18521469831466675
1610109336950455600,-0.26128673553466797,0.33940839767456055,0.15440207719802856
1610109336960455000,-0.2754964828491211,0.3638429641723633,0.11626464128494263
1610109336970454300,-0.29038143157958984,0.3902251720428467,0.0767020583152771
1610109336980453400,-0.30382442474365234,0.415102481842041,0.04257392883300781
1610109336990452500,-0.31551265716552734,0.43805813789367676,0.016121208667755127
1610109337000451600,-0.3259592056274414,0.45975327491760254,-0.004348933696746826
1610109337010450700,-0.336151123046875,0.4809541702270508,-0.025235414505004883
1610109337020449800,-0.34645557403564453,0.5008618831634521,-0.053432583808898926
1610109337030449000,-0.35597801208496094,0.5156772136688232,-0.0953061580657959
1610109337040448000,-0.36159801483154297,0.5180392265319824,-0.14852571487426758
1610109337050447000,-0.36109256744384766,0.5051686763763428,-0.20051681995391846
1610109337060446500,-0.3537912368774414,0.4760892391204834,-0.2479081153869629
1610109337070445600,-0.3402538299560547,0.43137383460998535,-0.2969285845756531
1610109337080445000,-0.32230663299560547,0.37542200088500977,-0.353585422039032
1610109337090444000,-0.3003826141357422,0.31017065048217773,-0.41842979192733765
1610109337100443100,-0.2749814987182617,0.23761415481567383,-0.49330005049705505
1610109337110442200,-0.2470855712890625,0.16147971153259277,-0.5750505924224854
1610109337120441600,-0.21642208099365234,0.08095359802246094,-0.6764699220657349
1610109337130440700,-0.1844015121459961,0.001165628433227539,-0.7953581809997559
1610109337140439800,-0.15133953094482422,-0.07564735412597656,-0.9329575300216675
1610109337150439000,-0.11793041229248047,-0.14655828475952148,-1.0803256034851074
1610109337160437800,-0.08416748046875,-0.2110600471496582,-1.2342857122421265
1610109337170436900,-0.049788475036621094,-0.26861572265625,-1.4007956981658936
1610109337180436000,-0.015500068664550781,-0.3184471130371094,-1.5672765970230103
1610109337190435000,0.017111778259277344,-0.35880470275878906,-1.72714102268219
1610109337200434000,0.04722881317138672,-0.38652753829956055,-1.8920352458953857
1610109337210433000,0.07655906677246094,-0.3983311653137207,-2.086531639099121
1610109337220432000,0.11079788208007812,-0.3988370895385742,-2.3198468685150146
1610109337230431000,0.155059814453125,-0.39145803451538086,-2.593017816543579
1610109337240429800,0.21852779388427734,-0.3818840980529785,-2.9161856174468994
1610109337250428700,0.3141517639160156,-0.36760568618774414,-3.3182666301727295
1610109337260427500,1.0599002838134766,-3.211092472076416,-2.7556159496307373
1610109337270426600,1.2387914657592773,-3.1799378395080566,-3.274116039276123
1610109337280425200,1.4616146087646484,-3.150649070739746,-3.802973747253418
1610109337290424300,0.26636791229248047,-5.189044952392578,-0.6265645027160645
1610109337300423200,-0.24287652969360352,-5.798266410827637,-1.9853417873382568
1610109337310422000,-0.8829989433288574,-5.880623817443848,-1.0532283782958984
1610109337320420900,-0.6387772560119629,-6.389381408691406,-0.7909445762634277
1610109337330419700,0.6516661643981934,-6.474350929260254,0.2773470878601074
1610109337340418600,2.8073840141296387,-6.276420593261719,1.181725025177002
1610109337350417400,3.9929871559143066,-5.657883644104004,2.3998374938964844
1610109337360416300,3.8358988761901855,-4.6663947105407715,3.110084056854248
1610109337370414800,3.4884519577026367,-3.702307939529419,3.224066734313965
1610109337380413700,3.0303797721862793,-2.5959651470184326,3.567347526550293
1610109337390412300,2.899014472961426,-2.3019728660583496,3.924039840698242
1610109337400411100,2.7512047290802,-2.0884711742401123,4.328075408935547
1610109337410409700,3.1032519340515137,-2.0157127380371094,4.195404052734375
1610109337420408300,3.10536527633667,-2.0934360027313232,3.326704978942871
1610109337430407200,3.040130376815796,-2.2629234790802,2.729975700378418
1610109337440406000,3.345576286315918,-2.381885528564453,2.971403121948242
1610109337450404600,3.520597219467163,-1.9687247276306152,3.7817068099975586
1610109337460403500,3.4932167530059814,-0.9977664947509766,4.562451362609863
1610109337470402000,2.5315418243408203,0.005793094635009766,4.590557098388672
1610109337480401000,1.25920569896698,0.37325334548950195,3.965407371520996
1610109337490399700,0.5908375978469849,0.22780531644821167,3.042339324951172
1610109337500398300,-1.7464022636413574,0.17526286840438843,2.4884891510009766
1610109337510397200,-3.2357664108276367,1.74028742313385,4.891937255859375
1610109337520396000,-2.5255038738250732,1.7018269300460815,3.555429458618164
1610109337530394600,-2.316356658935547,1.537604570388794,3.25154972076416
1610109337540393500,-2.1016650199890137,0.9454395771026611,2.391042709350586
1610109337550392000,-1.614304780960083,0.32080209255218506,1.4970216751098633
1610109337560391000,-0.887559711933136,-0.6768010258674622,0.3529939651489258
1610109337570389800,-1.212144136428833,-0.8458805084228516,-0.3713216781616211
1610109337580388400,-1.766769289970398,-1.636712670326233,-1.6774778366088867
1610109337590387200,-0.7265945672988892,-1.9996590614318848,-0.8829851150512695
1610109337600386000,2.0384488105773926,-2.5765953063964844,-0.16222572326660156
1610109337610384600,3.533397912979126,-2.464953660964966,-0.6449575424194336
1610109337620383500,3.7458126544952393,-2.1295533180236816,-1.048731803894043
1610109337630382300,2.9300549030303955,-2.4171996116638184,-1.055159568786621
1610109337640381000,1.181634545326233,-2.7866430282592773,-2.177276611328125
1610109337650379800,0.051759421825408936,-2.668889045715332,-3.262730121612549
1610109337660378400,-2.376920700073242,-3.308920383453369,-2.8395466804504395
1610109337670377200,-3.828800916671753,-3.4781508445739746,-3.455052375793457
1610109337680376000,-3.53086519241333,-3.2367587089538574,-3.0102009773254395
1610109337690374700,-1.1261610984802246,-2.6584861278533936,-1.1155624389648438
1610109337700373500,2.6206045150756836,-1.9623439311981201,-0.7849702835083008
1610109337710372000,3.6156625747680664,-0.3530251979827881,-0.41928577423095703
1610109337720371000,4.023494720458984,-1.4513492584228516,0.8156452178955078
1610109337730369800,4.695950508117676,-0.32308149337768555,1.158738136291504
1610109337740368400,4.179588317871094,0.23376226425170898,1.076669692993164
1610109337750367200,1.5781272649765015,0.02932453155517578,-1.3131113052368164
1610109337760365800,-0.500408411026001,-2.626485824584961,-3.348959445953369
1610109337770364700,-2.7380170822143555,-2.677412986755371,-4.921419143676758
1610109337780363300,-2.080280303955078,-1.9204649925231934,-5.263572692871094
