# Accelerometer Data File
# Started @Mon Jan 04 14:59:38 GMT+02:00 2021
#
#
# sensor Vendor: STM
# sensor Name: LSM6DSL Acceleration Sensor
# sensor Resolution: 0.0023942017m/sec^2; Max Range: 78.4532; Min Delay: 2000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the ","
# X,Y,Z,time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-0.603,4.886,7.874,0
-1.031,4.857,6.651,20
-1.118,4.632,7.043,20
-1.01,4.51,7.544,20
-0.713,4.462,7.91,20
-0.172,4.635,8.265,20
0.16,4.891,8.248,20
0.112,4.774,8.43,20
-0.265,4.498,8.47,20
-0.636,4.355,8.348,20
-0.622,4.34,8.336,20
-0.617,4.546,7.764,20
-0.706,4.903,6.854,20
-0.84,4.929,6.414,20
-1.072,4.929,6.632,20
-1.108,4.889,7.391,20
-1.245,4.929,7.74,20
-1.312,5.298,7.723,20
-1.204,5.81,7.731,20
-1.197,5.952,8.068,20
-1.015,6.014,8.411,20
-0.826,5.966,9.069,20
-0.624,5.753,9.708,20
-0.392,5.664,10.228,20
-0.028,5.643,10.446,20
-0.055,5.597,10.321,20
-0.373,6.057,9.488,20
-0.045,6.035,9.747,20
0.256,5.446,10.599,20
0.531,4.743,11.48,20
0.373,3.914,11.499,20
0.098,3.691,9.768,19
-0.26,3.948,7.805,20
-0.466,4.134,6.838,21
-0.6,4.039,7.154,20
-0.751,3.56,7.496,20
-0.823,3.426,7.218,20
-0.395,3.725,7.405,20
-0.023,3.929,7.709,19
-0.043,3.847,7.843,20
-0.196,3.622,8.09,20
-0.258,3.593,8.166,20
-0.167,4.036,7.814,20
-0.107,4.146,7.616,20
-0.205,4.18,7.532,20
-0.227,4.393,7.589,20
-0.131,4.635,7.647,20
-0.004,4.929,7.697,20
-0.093,5.135,7.632,20
-0.186,5.176,7.561,20
-0.043,5.377,7.822,20
0.15,5.47,8.375,20
0.15,5.401,8.865,20
0.112,5.276,9.323,20
-0.213,5.502,9.593,20
-0.459,6.079,8.408,20
0.117,5.865,8.669,20
0.723,5.121,10.654,20
1.175,4.288,12.656,21
1.415,3.703,12.919,20
0.957,3.521,11.298,20
0.158,3.823,9.191,20
-0.438,4.151,7.065,20
-0.871,4.438,6.44,19
-0.682,4.348,7.216,20
-0.074,4.204,8.231,20
0.565,4.355,8.81,20
1.321,4.623,8.751,20
1.292,4.661,8.775,20
0.957,4.465,9.325,20
0.402,4.036,9.153,20
-0.141,3.706,8.432,20
-0.026,3.845,8.123,20
0.143,4.182,7.549,20
-0.011,4.393,7.283,20
0.009,4.314,7.041,20
-0.045,4.4,6.986,21
0.169,4.733,7.122,20
0.543,4.836,8.727,20
0.055,4.891,8.64,20
-0.122,4.719,8.444,20
-0.332,5.018,8.844,20
-0.287,5.305,9.146,20
-0.277,5.145,9.548,20
-0.615,5.466,9.586,20
-0.577,5.509,8.722,20
-0.301,5.442,9.584,20
0.292,5.317,11.7,20
0.562,4.819,12.988,20
0.711,4.189,13.216,20
0.253,3.708,11.655,20
-0.165,3.89,9.443,20
-0.61,4.304,6.749,20
-1.206,4.635,5.348,20
-1.362,4.594,5.435,20
-1.06,4.225,6.32,20
-0.675,4.12,7.336,20
-0.162,4.273,7.826,20
0.368,4.474,7.898,20
0.593,4.616,7.798,20
0.471,4.685,7.714,20
0.332,4.671,8.109,20
0.126,4.359,7.834,20
-0.023,4.364,7.273,20
0.177,4.498,7.333,20
0.277,4.745,7.247,20
0.184,4.783,7.137,19
0.124,4.702,7.69,20
0.028,4.838,8.32,21
0.079,5.023,7.992,20
0.598,5.063,7.874,20
0.802,5.305,8.071,20
0.952,5.657,8.734,20
0.747,5.66,9.174,19
0.536,5.578,9.421,20
0.402,5.925,8.906,20
1.139,5.865,9.074,20
1.087,5.846,9.938,20
1.532,5.197,10.522,20
2.298,4.654,11.3,20
1.917,4.412,10.8,20
1.599,4.47,9.984,20
0.83,4.443,8.554,20
0.399,4.376,7.723,20
-0.004,4.62,7.656,20
0.442,4.656,7.862,20
0.668,4.788,7.666,21
0.917,4.834,7.199,20
1.29,4.798,7.075,20
1.608,4.726,7.889,20
1.604,4.652,9.143,20
1.319,4.608,9.816,20
1.029,4.388,8.834,20
0.663,4.395,7.525,20
0.538,4.687,6.696,20
0.483,4.97,6.431,20
0.514,5.09,6.574,20
0.608,5.087,6.991,20
0.885,5.09,7.405,20
1.048,5.224,7.786,20
1.072,5.367,8.358,20
0.909,5.322,9.026,20
0.761,5.353,9.543,20
0.67,5.482,9.687,20
0.699,5.662,9.493,20
0.816,5.808,9.541,20
0.191,6.205,8.832,20
0.553,6.107,8.126,20
1.01,6.131,8.964,20
1.381,5.854,11.073,20
1.489,5.164,12.725,20
1.611,4.735,12.945,20
1.738,4.242,12.182,20
0.847,4.01,9.802,20
0.193,3.864,7.367,20
-0.366,3.778,5.456,20
-0.679,4.017,5.138,19
-0.478,4.209,6.064,20
-0.011,3.79,7.012,21
0.184,3.481,7.474,20
0.531,3.641,8.379,20
0.782,3.94,9.507,20
0.823,4.015,9.644,19
0.684,3.984,9.177,20
0.495,3.986,8.64,20
0.225,4.12,8.063,20
0.15,4.245,7.671,20
0.095,4.345,7.247,20
-0.031,4.46,6.902,20
0.031,4.604,6.847,20
0.138,4.855,7.046,20
0.299,5.262,7.245,20
0.416,5.54,7.367,20
0.687,5.758,7.518,20
0.893,6.043,7.903,20
0.931,6.062,8.231,20
0.763,5.99,8.526,20
0.483,5.827,8.99,20
-0.323,6.263,8.822,20
0.088,5.818,7.582,20
0.706,5.573,8.954,20
1.134,5.001,11.748,20
1.788,4.795,13.654,20
2.214,4.333,13.103,20
1.932,4.393,11.377,20
0.952,4.345,8.921,20
-0.27,4.0,6.615,20
-0.845,3.806,5.839,20
-0.45,3.921,7.223,20
0.299,4.0,8.633,20
0.565,4.048,8.638,20
0.787,4.18,8.104,19
0.962,4.429,8.504,20
0.828,4.582,9.421,20
0.385,4.446,9.713,21
-0.294,3.859,8.806,20
-0.428,3.811,7.867,20
-0.186,4.331,7.319,20
0.023,4.685,7.154,20
0.007,4.647,7.209,19
0.086,4.611,7.29,20
0.296,4.656,7.604,20
0.38,4.901,7.934,20
0.328,5.039,8.183,20
0.177,5.075,8.664,20
0.05,5.159,9.033,20
0.021,5.241,9.234,20
