# Accelerometer Data File
# Started @Mon Jan 11 18:05:38 GMT+02:00 2021
#
#
# sensor Vendor: STM
# sensor Name: LSM6DSL Acceleration Sensor
# sensor Resolution: 0.0023942017m/sec^2; Max Range: 78.4532; Min Delay: 2000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the ","
# X,Y,Z,time_from_previous_sample(ms)

# sensor speed set to:GAME
# units set to: m/sec^2
# gravity NOT filtered out
# Accuracy: HIGH
-1.297,2.411,9.644,0
-1.381,2.36,9.581,20
-1.45,2.308,9.548,20
-1.436,2.387,9.512,20
-1.446,2.403,9.397,20
-1.438,2.353,9.335,20
-1.491,2.367,9.277,19
-1.489,2.494,9.275,20
-1.537,2.494,9.349,20
-2.068,2.348,8.952,20
-1.668,2.506,9.323,20
-1.843,2.411,9.263,20
-1.913,2.305,9.203,20
-1.915,2.427,9.256,20
-1.503,2.379,9.11,20
-1.501,3.316,9.651,20
-1.539,2.279,9.51,20
-1.45,2.308,9.44,20
-1.23,2.367,9.337,20
-1.424,2.121,9.304,21
-1.455,2.255,9.375,20
-1.46,2.525,9.263,20
-1.587,2.547,9.284,20
-1.719,2.446,9.378,20
-1.953,2.3,9.517,20
-2.092,2.303,9.445,20
-1.958,2.461,9.385,20
-1.798,2.554,9.299,20
-1.711,2.396,9.239,20
-1.587,2.346,9.138,20
-1.458,2.293,8.983,20
-1.546,2.135,8.616,20
-1.702,2.145,8.731,20
-1.585,2.334,8.858,20
-1.474,2.267,9.349,20
-1.522,2.154,9.802,20
-1.534,1.999,10.051,20
-1.553,1.85,9.991,20
-1.498,1.8,9.881,20
-1.51,1.79,9.888,20
-1.472,1.96,9.715,20
-1.529,1.982,9.553,20
-1.685,2.047,9.761,20
-1.654,2.212,10.331,20
-1.731,2.097,10.448,20
-1.505,1.977,10.233,20
-1.913,1.898,9.591,20
-2.08,1.917,9.091,20
-1.999,1.915,8.707,20
-2.049,2.099,8.372,20
-1.896,2.298,8.262,20
-1.915,2.621,8.353,20
-1.836,2.746,8.679,20
-1.644,2.803,9.131,20
-1.479,2.588,9.562,20
-1.302,2.444,9.756,20
-1.166,2.288,9.771,20
-1.12,2.286,9.692,20
-1.075,2.391,9.629,20
-0.902,2.372,9.639,20
-0.66,2.36,9.498,20
-0.775,2.298,9.239,20
-0.852,2.475,9.055,20
-0.919,2.47,9.016,20
-0.857,2.379,9.146,20
-0.639,2.377,9.17,20
-0.579,2.463,9.107,20
-0.579,2.482,9.16,20
-0.612,2.394,9.308,20
-0.615,2.511,9.505,20
-0.687,2.432,9.591,20
-0.67,2.389,9.699,20
-0.794,2.257,9.744,20
-0.897,2.15,9.785,20
-1.051,2.14,9.852,19
-1.11,2.267,9.735,20
-1.245,2.324,9.471,21
-2.171,2.126,9.337,20
-0.883,2.432,10.099,20
-0.972,1.929,9.706,20
-1.019,2.075,9.495,20
-1.422,1.958,9.364,19
-1.371,2.2,9.112,20
-1.283,2.351,8.988,20
-1.118,2.461,8.961,20
-0.928,2.736,9.028,20
-0.881,2.487,9.366,20
-0.794,2.401,9.562,20
-0.83,2.343,9.651,20
-0.926,2.296,9.589,20
-0.909,2.415,9.483,20
-0.864,2.332,9.407,20
-0.818,2.09,9.45,20
-0.785,2.138,9.414,20
-0.811,2.174,9.241,21
-0.713,1.709,9.471,20
-0.636,1.383,9.735,20
-0.565,1.594,9.706,20
-0.395,2.087,9.431,20
-0.316,2.03,9.282,20
-0.244,1.855,9.392,20
-0.052,2.073,9.457,20
0.026,2.193,9.454,20
0.1,2.162,9.397,20
