ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
9.817,0.125,0.122,0,0,0,25,2021-01-15 19:02:08:278
9.817,0.125,0.122,0,0,0,35,2021-01-15 19:02:08:288
9.817,0.125,0.122,0,0,0,46,2021-01-15 19:02:08:299
9.817,0.125,0.122,0,0,0,56,2021-01-15 19:02:08:309
9.817,0.125,0.122,0,0,0,67,2021-01-15 19:02:08:320
9.817,0.125,0.122,0,0,0,76,2021-01-15 19:02:08:329
9.828,0.136,0.148,0,0,0,86,2021-01-15 19:02:08:339
9.828,0.136,0.148,0,0,0,96,2021-01-15 19:02:08:349
9.828,0.136,0.148,0,0,0,106,2021-01-15 19:02:08:359
9.828,0.136,0.148,0,0,0,115,2021-01-15 19:02:08:368
9.828,0.136,0.148,0,0,0,125,2021-01-15 19:02:08:378
9.828,0.136,0.148,0,0,0,136,2021-01-15 19:02:08:389
9.828,0.136,0.148,0,0,0,146,2021-01-15 19:02:08:399
9.805,0.12,0.132,0,0,0,156,2021-01-15 19:02:08:409
9.805,0.12,0.132,0,0,0,165,2021-01-15 19:02:08:418
9.805,0.12,0.132,0,0,0,176,2021-01-15 19:02:08:429
9.805,0.12,0.132,0,0,0,185,2021-01-15 19:02:08:438
9.805,0.12,0.132,0,0,0,195,2021-01-15 19:02:08:448
9.8,0.12,0.127,0,0,0,205,2021-01-15 19:02:08:458
9.8,0.12,0.127,0,0,0,216,2021-01-15 19:02:08:469
9.8,0.12,0.127,0,0,0,226,2021-01-15 19:02:08:479
9.8,0.12,0.127,0,0,0,236,2021-01-15 19:02:08:489
9.8,0.12,0.127,0,0,0,245,2021-01-15 19:02:08:498
9.8,0.12,0.127,0,0,0,255,2021-01-15 19:02:08:508
9.8,0.12,0.127,0,0,0,266,2021-01-15 19:02:08:519
9.836,0.125,0.156,0,0,0,278,2021-01-15 19:02:08:531
9.836,0.125,0.156,0,0,0,286,2021-01-15 19:02:08:539
9.836,0.125,0.156,0,0,0,297,2021-01-15 19:02:08:550
9.836,0.125,0.156,0,0,0,308,2021-01-15 19:02:08:561
9.836,0.125,0.156,0,0,0,316,2021-01-15 19:02:08:569
9.836,0.125,0.156,0,0,0,325,2021-01-15 19:02:08:578
9.795,0.125,0.156,0,0,0,335,2021-01-15 19:02:08:588
9.795,0.125,0.156,0,0,0,346,2021-01-15 19:02:08:599
9.795,0.125,0.156,0,0,0,356,2021-01-15 19:02:08:609
9.795,0.125,0.156,0,0,0,367,2021-01-15 19:02:08:620
9.795,0.125,0.156,0,0,0,376,2021-01-15 19:02:08:629
9.805,0.156,0.127,0.001,0,0,391,2021-01-15 19:02:08:644
9.805,0.156,0.127,0.001,0,0,395,2021-01-15 19:02:08:648
9.805,0.156,0.127,0.001,0,0,406,2021-01-15 19:02:08:659
9.805,0.156,0.127,0.001,0,0,416,2021-01-15 19:02:08:669
9.805,0.156,0.127,0.001,0,0,426,2021-01-15 19:02:08:679
9.805,0.156,0.127,0.001,0,0,436,2021-01-15 19:02:08:689
9.805,0.156,0.127,0.001,0,0,446,2021-01-15 19:02:08:699
9.826,0.136,0.148,0.001,0,0,456,2021-01-15 19:02:08:709
9.826,0.136,0.148,0.001,0,0,465,2021-01-15 19:02:08:718
9.826,0.136,0.148,0.001,0,0,476,2021-01-15 19:02:08:729
9.826,0.136,0.148,0.001,0,0,485,2021-01-15 19:02:08:738
9.826,0.136,0.148,0.001,0,0,496,2021-01-15 19:02:08:749
9.826,0.136,0.148,0.001,0,0,505,2021-01-15 19:02:08:758
9.807,0.122,0.139,0.001,0,0,515,2021-01-15 19:02:08:768
9.807,0.122,0.139,0.001,0,0,527,2021-01-15 19:02:08:780
9.807,0.122,0.139,0.001,0,0,536,2021-01-15 19:02:08:789
9.807,0.122,0.139,0.001,0,0,545,2021-01-15 19:02:08:798
9.807,0.122,0.139,0.001,0,0,556,2021-01-15 19:02:08:809
9.802,0.141,0.129,0.001,0,0,566,2021-01-15 19:02:08:819
9.802,0.141,0.129,0.001,0,0,576,2021-01-15 19:02:08:829
9.802,0.141,0.129,0.001,0,0,586,2021-01-15 19:02:08:839
9.802,0.141,0.129,0.001,0,0,599,2021-01-15 19:02:08:852
9.802,0.141,0.129,0.001,0,0,607,2021-01-15 19:02:08:860
9.802,0.141,0.129,0.001,0,0,615,2021-01-15 19:02:08:868
9.802,0.141,0.129,0.001,0,0,625,2021-01-15 19:02:08:878
9.817,0.134,0.117,0,-0.001,0,636,2021-01-15 19:02:08:889
9.817,0.134,0.117,0,-0.001,0,648,2021-01-15 19:02:08:901
9.817,0.134,0.117,0,-0.001,0,661,2021-01-15 19:02:08:914
9.817,0.134,0.117,0,-0.001,0,665,2021-01-15 19:02:08:918
9.817,0.134,0.117,0,-0.001,0,675,2021-01-15 19:02:08:928
9.809,0.122,0.117,0,-0.001,0,686,2021-01-15 19:02:08:939
9.809,0.122,0.117,0,-0.001,0,696,2021-01-15 19:02:08:949
9.809,0.122,0.117,0,-0.001,0,707,2021-01-15 19:02:08:960
9.809,0.122,0.117,0,-0.001,0,716,2021-01-15 19:02:08:969
9.809,0.122,0.117,0,-0.001,0,726,2021-01-15 19:02:08:979
9.809,0.122,0.117,0,-0.001,0,736,2021-01-15 19:02:08:989
9.824,0.127,0.12,0,0,0,752,2021-01-15 19:02:09:005
9.824,0.127,0.12,0,0,0,756,2021-01-15 19:02:09:009
9.824,0.127,0.12,0,0,0,767,2021-01-15 19:02:09:020
9.824,0.127,0.12,0,0,0,776,2021-01-15 19:02:09:029
9.824,0.127,0.12,0,0,0,786,2021-01-15 19:02:09:039
9.824,0.127,0.12,0,0,0,795,2021-01-15 19:02:09:048
9.807,0.153,0.12,0,0,0,813,2021-01-15 19:02:09:066
9.807,0.153,0.12,0,0,0,816,2021-01-15 19:02:09:069
9.807,0.153,0.12,0,0,0,828,2021-01-15 19:02:09:081
9.807,0.153,0.12,0,0,0,836,2021-01-15 19:02:09:089
9.807,0.153,0.12,0,0,0,846,2021-01-15 19:02:09:099
9.807,0.153,0.12,0,0,0,856,2021-01-15 19:02:09:109
9.807,0.153,0.12,0,0,0,866,2021-01-15 19:02:09:119
9.795,0.139,0.105,0.001,0,0,876,2021-01-15 19:02:09:129
9.795,0.139,0.105,0.001,0,0,888,2021-01-15 19:02:09:141
9.795,0.139,0.105,0.001,0,0,897,2021-01-15 19:02:09:150
9.795,0.139,0.105,0.001,0,0,906,2021-01-15 19:02:09:159
9.795,0.139,0.105,0.001,0,0,920,2021-01-15 19:02:09:173
9.802,0.134,0.113,0.001,0,0,928,2021-01-15 19:02:09:181
9.802,0.134,0.113,0.001,0,0,937,2021-01-15 19:02:09:190
9.802,0.134,0.113,0.001,0,0,945,2021-01-15 19:02:09:198
9.802,0.134,0.113,0.001,0,0,956,2021-01-15 19:02:09:209
9.802,0.134,0.113,0.001,0,0,966,2021-01-15 19:02:09:219
9.802,0.134,0.113,0.001,0,0,975,2021-01-15 19:02:09:228
9.8,0.129,0.127,0,0,0,985,2021-01-15 19:02:09:238
9.8,0.129,0.127,0,0,0,996,2021-01-15 19:02:09:249
9.8,0.129,0.127,0,0,0,1006,2021-01-15 19:02:09:259
9.8,0.129,0.127,0,0,0,1015,2021-01-15 19:02:09:268
9.8,0.129,0.127,0,0,0,1026,2021-01-15 19:02:09:279
9.8,0.129,0.127,0,0,0,1035,2021-01-15 19:02:09:288
9.797,0.122,0.115,0,0,0,1046,2021-01-15 19:02:09:299
9.797,0.122,0.115,0,0,0,1055,2021-01-15 19:02:09:308
9.797,0.122,0.115,0,0,0,1066,2021-01-15 19:02:09:319
9.797,0.122,0.115,0,0,0,1075,2021-01-15 19:02:09:328
9.797,0.122,0.115,0,0,0,1085,2021-01-15 19:02:09:338
9.797,0.122,0.115,0,0,0,1096,2021-01-15 19:02:09:349
9.797,0.127,0.122,0,0,0,1105,2021-01-15 19:02:09:358
9.797,0.127,0.122,0,0,0,1115,2021-01-15 19:02:09:368
9.797,0.127,0.122,0,0,0,1130,2021-01-15 19:02:09:383
9.797,0.127,0.122,0,0,0,1141,2021-01-15 19:02:09:394
9.797,0.127,0.122,0,0,0,1147,2021-01-15 19:02:09:400
9.797,0.127,0.122,0,0,0,1156,2021-01-15 19:02:09:409
9.797,0.127,0.122,0,0,0,1165,2021-01-15 19:02:09:418
9.805,0.132,0.117,0,0,0,1177,2021-01-15 19:02:09:430
9.805,0.132,0.117,0,0,0,1185,2021-01-15 19:02:09:438
9.805,0.132,0.117,0,0,0,1195,2021-01-15 19:02:09:448
9.805,0.132,0.117,0,0,0,1206,2021-01-15 19:02:09:459
9.805,0.132,0.117,0,0,0,1216,2021-01-15 19:02:09:469
9.797,0.148,0.103,0,0,0,1226,2021-01-15 19:02:09:479
9.797,0.148,0.103,0,0,0,1236,2021-01-15 19:02:09:489
9.797,0.148,0.103,0,0,0,1247,2021-01-15 19:02:09:500
9.797,0.148,0.103,0,0,0,1256,2021-01-15 19:02:09:509
9.797,0.148,0.103,0,0,0,1265,2021-01-15 19:02:09:518
9.797,0.148,0.103,0,0,0,1276,2021-01-15 19:02:09:529
9.797,0.127,0.093,0,0,0,1286,2021-01-15 19:02:09:539
9.797,0.127,0.093,0,0,0,1295,2021-01-15 19:02:09:548
9.797,0.127,0.093,0,0,0,1305,2021-01-15 19:02:09:558
9.797,0.127,0.093,0,0,0,1316,2021-01-15 19:02:09:569
9.797,0.127,0.093,0,0,0,1326,2021-01-15 19:02:09:579
9.797,0.127,0.093,0,0,0,1335,2021-01-15 19:02:09:588
9.797,0.127,0.093,0,0,0,1346,2021-01-15 19:02:09:599
9.814,0.146,0.096,0,0,0,1356,2021-01-15 19:02:09:609
9.814,0.146,0.096,0,0,0,1365,2021-01-15 19:02:09:618
9.814,0.146,0.096,0,0,0,1376,2021-01-15 19:02:09:629
9.814,0.146,0.096,0,0,0,1386,2021-01-15 19:02:09:639
9.814,0.146,0.096,0,0,0,1396,2021-01-15 19:02:09:649
9.812,0.127,0.096,0,0,0,1406,2021-01-15 19:02:09:659
9.812,0.127,0.096,0,0,0,1416,2021-01-15 19:02:09:669
9.812,0.127,0.096,0,0,0,1426,2021-01-15 19:02:09:679
9.812,0.127,0.096,0,0,0,1437,2021-01-15 19:02:09:690
9.812,0.127,0.096,0,0,0,1447,2021-01-15 19:02:09:700
9.812,0.127,0.096,0,0,0,1456,2021-01-15 19:02:09:709
9.819,0.127,0.108,0.001,0,0,1469,2021-01-15 19:02:09:722
9.819,0.127,0.108,0.001,0,0,1476,2021-01-15 19:02:09:729
9.819,0.127,0.108,0.001,0,0,1486,2021-01-15 19:02:09:739
9.819,0.127,0.108,0.001,0,0,1496,2021-01-15 19:02:09:749
9.819,0.127,0.108,0.001,0,0,1506,2021-01-15 19:02:09:759
9.819,0.127,0.108,0.001,0,0,1516,2021-01-15 19:02:09:769
9.819,0.127,0.108,0.001,0,0,1525,2021-01-15 19:02:09:778
9.814,0.127,0.105,0.001,0,0,1536,2021-01-15 19:02:09:789
9.814,0.127,0.105,0.001,0,0,1546,2021-01-15 19:02:09:799
9.814,0.127,0.105,0.001,0,0,1556,2021-01-15 19:02:09:809
9.814,0.127,0.105,0.001,0,0,1572,2021-01-15 19:02:09:825
9.814,0.127,0.105,0.001,0,0,1578,2021-01-15 19:02:09:831
9.814,0.136,0.086,0.001,0,0,1590,2021-01-15 19:02:09:843
9.814,0.136,0.086,0.001,0,0,1597,2021-01-15 19:02:09:850
9.814,0.136,0.086,0.001,0,0,1605,2021-01-15 19:02:09:858
9.814,0.136,0.086,0.001,0,0,1615,2021-01-15 19:02:09:868
9.814,0.136,0.086,0.001,0,0,1625,2021-01-15 19:02:09:878
9.814,0.136,0.086,0.001,0,0,1635,2021-01-15 19:02:09:888
9.797,0.151,0.11,0.001,0,0,1646,2021-01-15 19:02:09:899
9.797,0.151,0.11,0.001,0,0,1656,2021-01-15 19:02:09:909
9.797,0.151,0.11,0.001,0,0,1665,2021-01-15 19:02:09:918
9.797,0.151,0.11,0.001,0,0,1683,2021-01-15 19:02:09:936
9.797,0.151,0.11,0.001,0,0,1685,2021-01-15 19:02:09:938
9.797,0.151,0.11,0.001,0,0,1696,2021-01-15 19:02:09:949
9.817,0.134,0.11,0,0,0,1706,2021-01-15 19:02:09:959
9.817,0.134,0.11,0,0,0,1716,2021-01-15 19:02:09:969
9.817,0.134,0.11,0,0,0,1725,2021-01-15 19:02:09:978
9.817,0.134,0.11,0,0,0,1736,2021-01-15 19:02:09:989
9.817,0.134,0.11,0,0,0,1745,2021-01-15 19:02:09:998
9.817,0.134,0.11,0,0,0,1755,2021-01-15 19:02:10:008
9.817,0.134,0.11,0,0,0,1767,2021-01-15 19:02:10:020
9.802,0.139,0.115,0,0,0,1776,2021-01-15 19:02:10:029
9.802,0.139,0.115,0,0,0,1786,2021-01-15 19:02:10:039
9.802,0.139,0.115,0,0,0,1795,2021-01-15 19:02:10:048
9.802,0.139,0.115,0,0,0,1805,2021-01-15 19:02:10:058
9.802,0.139,0.115,0,0,0,1817,2021-01-15 19:02:10:070
9.812,0.122,0.084,0,0,0,1825,2021-01-15 19:02:10:078
9.812,0.122,0.084,0,0,0,1836,2021-01-15 19:02:10:089
9.812,0.122,0.084,0,0,0,1848,2021-01-15 19:02:10:101
9.812,0.122,0.084,0,0,0,1856,2021-01-15 19:02:10:109
9.812,0.122,0.084,0,0,0,1868,2021-01-15 19:02:10:121
9.812,0.122,0.084,0,0,0,1876,2021-01-15 19:02:10:129
9.805,0.117,0.089,0,0,0,1886,2021-01-15 19:02:10:139
9.805,0.117,0.089,0,0,0,1895,2021-01-15 19:02:10:148
9.805,0.117,0.089,0,0,0,1909,2021-01-15 19:02:10:162
9.805,0.117,0.089,0,0,0,1916,2021-01-15 19:02:10:169
9.805,0.117,0.089,0,0,0,1925,2021-01-15 19:02:10:178
9.805,0.117,0.089,0,0,0,1936,2021-01-15 19:02:10:189
9.805,0.117,0.089,0,0,0,1948,2021-01-15 19:02:10:201
9.814,0.158,0.105,0,0,0,1956,2021-01-15 19:02:10:209
9.814,0.158,0.105,0,0,0,1968,2021-01-15 19:02:10:221
9.814,0.158,0.105,0,0,0,1975,2021-01-15 19:02:10:228
9.814,0.158,0.105,0,0,0,1985,2021-01-15 19:02:10:238
9.814,0.158,0.105,0,0,0,1997,2021-01-15 19:02:10:250
9.8,0.141,0.101,0,0,0,2006,2021-01-15 19:02:10:259
9.8,0.141,0.101,0,0,0,2016,2021-01-15 19:02:10:269
9.8,0.141,0.101,0,0,0,2028,2021-01-15 19:02:10:281
9.8,0.141,0.101,0,0,0,2036,2021-01-15 19:02:10:289
9.8,0.141,0.101,0,0,0,2046,2021-01-15 19:02:10:299
9.8,0.141,0.101,0,0,0,2056,2021-01-15 19:02:10:309
9.8,0.141,0.101,0,0,0,2066,2021-01-15 19:02:10:319
9.824,0.141,0.11,0,0,0,2075,2021-01-15 19:02:10:328
9.824,0.141,0.11,0,0,0,2085,2021-01-15 19:02:10:338
9.824,0.141,0.11,0,0,0,2096,2021-01-15 19:02:10:349
9.824,0.141,0.11,0,0,0,2106,2021-01-15 19:02:10:359
9.824,0.141,0.11,0,0,0,2118,2021-01-15 19:02:10:371
9.824,0.141,0.11,0,0,0,2126,2021-01-15 19:02:10:379
9.809,0.125,0.101,0,0,0,2136,2021-01-15 19:02:10:389
9.809,0.125,0.101,0,0,0,2147,2021-01-15 19:02:10:400
9.809,0.125,0.101,0,0,0,2156,2021-01-15 19:02:10:409
9.809,0.125,0.101,0,0,0,2166,2021-01-15 19:02:10:419
9.809,0.125,0.101,0,0,0,2175,2021-01-15 19:02:10:428
9.8,0.148,0.079,0,0,0,2185,2021-01-15 19:02:10:438
9.8,0.148,0.079,0,0,0,2196,2021-01-15 19:02:10:449
9.8,0.148,0.079,0,0,0,2206,2021-01-15 19:02:10:459
9.8,0.148,0.079,0,0,0,2216,2021-01-15 19:02:10:469
9.8,0.148,0.079,0,0,0,2225,2021-01-15 19:02:10:478
9.8,0.148,0.079,0,0,0,2236,2021-01-15 19:02:10:489
9.8,0.148,0.079,0,0,0,2246,2021-01-15 19:02:10:499
9.795,0.139,0.079,0,0,0,2256,2021-01-15 19:02:10:509
9.795,0.139,0.079,0,0,0,2265,2021-01-15 19:02:10:518
9.795,0.139,0.079,0,0,0,2280,2021-01-15 19:02:10:533
9.795,0.139,0.079,0,0,0,2286,2021-01-15 19:02:10:539
9.795,0.139,0.079,0,0,0,2296,2021-01-15 19:02:10:549
9.812,0.136,0.101,0,0,0,2311,2021-01-15 19:02:10:564
9.812,0.136,0.101,0,0,0,2316,2021-01-15 19:02:10:569
9.812,0.136,0.101,0,0,0,2325,2021-01-15 19:02:10:578
9.812,0.136,0.101,0,0,0,2335,2021-01-15 19:02:10:588
9.812,0.136,0.101,0,0,0,2345,2021-01-15 19:02:10:598
9.812,0.136,0.101,0,0,0,2356,2021-01-15 19:02:10:609
9.821,0.144,0.091,0,0,0,2366,2021-01-15 19:02:10:619
9.821,0.144,0.091,0,0,0,2376,2021-01-15 19:02:10:629
9.821,0.144,0.091,0,0,0,2387,2021-01-15 19:02:10:640
9.821,0.144,0.091,0,0,0,2396,2021-01-15 19:02:10:649
9.821,0.144,0.091,0,0,0,2406,2021-01-15 19:02:10:659
9.821,0.144,0.091,0,0,0,2416,2021-01-15 19:02:10:669
9.8,0.127,0.108,0,0,0,2426,2021-01-15 19:02:10:679
9.8,0.127,0.108,0,0,0,2436,2021-01-15 19:02:10:689
9.8,0.127,0.108,0,0,0,2446,2021-01-15 19:02:10:699
9.8,0.127,0.108,0,0,0,2457,2021-01-15 19:02:10:710
9.8,0.127,0.108,0,0,0,2466,2021-01-15 19:02:10:719
9.8,0.127,0.108,0,0,0,2476,2021-01-15 19:02:10:729
9.8,0.127,0.108,0,0,0,2486,2021-01-15 19:02:10:739
9.824,0.117,0.12,0,0,0,2495,2021-01-15 19:02:10:748
9.824,0.117,0.12,0,0,0,2506,2021-01-15 19:02:10:759
9.824,0.117,0.12,0,0,0,2516,2021-01-15 19:02:10:769
9.824,0.117,0.12,0,0,0,2526,2021-01-15 19:02:10:779
9.824,0.117,0.12,0,0,0,2536,2021-01-15 19:02:10:789
9.824,0.117,0.12,0,0,0,2545,2021-01-15 19:02:10:798
9.819,0.132,0.103,0,0,0,2556,2021-01-15 19:02:10:809
9.819,0.132,0.103,0,0,0,2566,2021-01-15 19:02:10:819
9.819,0.132,0.103,0,0,0,2578,2021-01-15 19:02:10:831
9.819,0.132,0.103,0,0,0,2585,2021-01-15 19:02:10:838
9.819,0.132,0.103,0,0,0,2595,2021-01-15 19:02:10:848
9.809,0.134,0.127,0,0,0,2605,2021-01-15 19:02:10:858
9.809,0.134,0.127,0,0,0,2617,2021-01-15 19:02:10:870
9.809,0.134,0.127,0,0,0,2631,2021-01-15 19:02:10:884
9.809,0.134,0.127,0,0,0,2635,2021-01-15 19:02:10:888
9.809,0.134,0.127,0,0,0,2649,2021-01-15 19:02:10:902
9.809,0.134,0.127,0,0,0,2656,2021-01-15 19:02:10:909
9.809,0.134,0.127,0,0,0,2666,2021-01-15 19:02:10:919
9.824,0.134,0.12,0,0,0,2677,2021-01-15 19:02:10:930
9.824,0.134,0.12,0,0,0,2685,2021-01-15 19:02:10:938
9.824,0.134,0.12,0,0,0,2695,2021-01-15 19:02:10:948
9.824,0.134,0.12,0,0,0,2705,2021-01-15 19:02:10:958
9.824,0.134,0.12,0,0,0,2718,2021-01-15 19:02:10:971
9.797,0.132,0.132,0,0,0,2728,2021-01-15 19:02:10:981
9.797,0.132,0.132,0,0,0,2735,2021-01-15 19:02:10:988
9.797,0.132,0.132,0,0,0,2746,2021-01-15 19:02:10:999
9.797,0.132,0.132,0,0,0,2756,2021-01-15 19:02:11:009
9.797,0.132,0.132,0,0,0,2765,2021-01-15 19:02:11:018
9.797,0.132,0.132,0,0,0,2775,2021-01-15 19:02:11:028
9.802,0.127,0.132,0.001,0,0,2792,2021-01-15 19:02:11:045
9.802,0.127,0.132,0.001,0,0,2797,2021-01-15 19:02:11:050
9.802,0.127,0.132,0.001,0,0,2805,2021-01-15 19:02:11:058
9.802,0.127,0.132,0.001,0,0,2816,2021-01-15 19:02:11:069
9.802,0.127,0.132,0.001,0,0,2826,2021-01-15 19:02:11:079
9.802,0.127,0.132,0.001,0,0,2836,2021-01-15 19:02:11:089
9.814,0.127,0.132,0.001,0,0,2847,2021-01-15 19:02:11:100
9.814,0.127,0.132,0.001,0,0,2856,2021-01-15 19:02:11:109
9.814,0.127,0.132,0.001,0,0,2866,2021-01-15 19:02:11:119
9.814,0.127,0.132,0.001,0,0,2875,2021-01-15 19:02:11:128
9.814,0.127,0.132,0.001,0,0,2885,2021-01-15 19:02:11:138
9.814,0.127,0.132,0.001,0,0,2896,2021-01-15 19:02:11:149
9.797,0.134,0.134,0,0,0,2911,2021-01-15 19:02:11:164
9.797,0.134,0.134,0,0,0,2916,2021-01-15 19:02:11:169
9.797,0.134,0.134,0,0,0,2926,2021-01-15 19:02:11:179
9.797,0.134,0.134,0,0,0,2935,2021-01-15 19:02:11:188
9.797,0.134,0.134,0,0,0,2945,2021-01-15 19:02:11:198
9.797,0.134,0.134,0,0,0,2955,2021-01-15 19:02:11:208
9.797,0.134,0.134,0,0,0,2965,2021-01-15 19:02:11:218
9.819,0.122,0.122,0,0,0,2975,2021-01-15 19:02:11:228
9.819,0.122,0.122,0,0,0,2987,2021-01-15 19:02:11:240
9.819,0.122,0.122,0,0,0,2995,2021-01-15 19:02:11:248
9.819,0.122,0.122,0,0,0,3006,2021-01-15 19:02:11:259
9.819,0.122,0.122,0,0,0,3015,2021-01-15 19:02:11:268
9.819,0.122,0.122,0,0,0,3025,2021-01-15 19:02:11:278
9.819,0.122,0.122,0,0,0,3035,2021-01-15 19:02:11:288
9.819,0.122,0.122,0,0,0,3045,2021-01-15 19:02:11:298
9.819,0.122,0.122,0,0,0,3055,2021-01-15 19:02:11:308
9.819,0.122,0.122,0,0,0,3066,2021-01-15 19:02:11:319
9.819,0.122,0.122,0,0,0,3076,2021-01-15 19:02:11:329
9.819,0.122,0.122,0,0,0,3092,2021-01-15 19:02:11:345
9.819,0.122,0.122,0,0,0,3096,2021-01-15 19:02:11:349
9.819,0.122,0.122,0,0,0,3117,2021-01-15 19:02:11:370
9.819,0.122,0.122,0,0,0,3117,2021-01-15 19:02:11:370
9.805,0.122,0.127,0,0,0,3126,2021-01-15 19:02:11:379
9.805,0.122,0.127,0,0,0,3136,2021-01-15 19:02:11:389
9.805,0.122,0.127,0,0,0,3146,2021-01-15 19:02:11:399
9.805,0.122,0.127,0,0,0,3155,2021-01-15 19:02:11:408
9.805,0.122,0.127,0,0,0,3166,2021-01-15 19:02:11:419
9.805,0.122,0.127,0,0,0,3176,2021-01-15 19:02:11:429
9.814,0.136,0.144,0,0,0,3186,2021-01-15 19:02:11:439
9.814,0.136,0.144,0,0,0,3195,2021-01-15 19:02:11:448
9.814,0.136,0.144,0,0,0,3205,2021-01-15 19:02:11:458
9.814,0.136,0.144,0,0,0,3215,2021-01-15 19:02:11:468
9.814,0.136,0.144,0,0,0,3226,2021-01-15 19:02:11:479
9.814,0.136,0.144,0,0,0,3236,2021-01-15 19:02:11:489
9.802,0.127,0.141,0,0,0,3246,2021-01-15 19:02:11:499
9.802,0.127,0.141,0,0,0,3256,2021-01-15 19:02:11:509
9.802,0.127,0.141,0,0,0,3266,2021-01-15 19:02:11:519
9.802,0.127,0.141,0,0,0,3275,2021-01-15 19:02:11:528
9.802,0.127,0.141,0,0,0,3285,2021-01-15 19:02:11:538
9.802,0.127,0.141,0,0,0,3296,2021-01-15 19:02:11:549
9.817,0.129,0.127,0,0,0,3305,2021-01-15 19:02:11:558
9.817,0.129,0.127,0,0,0,3318,2021-01-15 19:02:11:571
9.817,0.129,0.127,0,0,0,3325,2021-01-15 19:02:11:578
9.817,0.129,0.127,0,0,0,3335,2021-01-15 19:02:11:588
9.817,0.129,0.127,0,0,0,3345,2021-01-15 19:02:11:598
9.817,0.129,0.127,0,0,0,3356,2021-01-15 19:02:11:609
9.802,0.127,0.132,0,0,0,3365,2021-01-15 19:02:11:618
9.802,0.127,0.132,0,0,0,3375,2021-01-15 19:02:11:628
9.802,0.127,0.132,0,0,0,3386,2021-01-15 19:02:11:639
9.802,0.127,0.132,0,0,0,3395,2021-01-15 19:02:11:648
9.802,0.127,0.132,0,0,0,3405,2021-01-15 19:02:11:658
9.802,0.127,0.132,0,0,0,3416,2021-01-15 19:02:11:669
9.809,0.127,0.139,0,0,0,3426,2021-01-15 19:02:11:679
9.809,0.127,0.139,0,0,0,3438,2021-01-15 19:02:11:691
9.809,0.127,0.139,0,0,0,3446,2021-01-15 19:02:11:699
9.809,0.127,0.139,0,0,0,3455,2021-01-15 19:02:11:708
9.809,0.127,0.139,0,0,0,3465,2021-01-15 19:02:11:718
9.809,0.127,0.139,0,0,0,3476,2021-01-15 19:02:11:729
9.8,0.136,0.141,0,0,0,3486,2021-01-15 19:02:11:739
9.8,0.136,0.141,0,0,0,3496,2021-01-15 19:02:11:749
9.8,0.136,0.141,0,0,0,3506,2021-01-15 19:02:11:759
9.8,0.136,0.141,0,0,0,3515,2021-01-15 19:02:11:768
9.8,0.136,0.141,0,0,0,3526,2021-01-15 19:02:11:779
9.8,0.136,0.141,0,0,0,3535,2021-01-15 19:02:11:788
9.802,0.12,0.129,0,0,0,3545,2021-01-15 19:02:11:798
9.802,0.12,0.129,0,0,0,3556,2021-01-15 19:02:11:809
9.802,0.12,0.129,0,0,0,3566,2021-01-15 19:02:11:819
9.802,0.12,0.129,0,0,0,3576,2021-01-15 19:02:11:829
9.802,0.12,0.129,0,0,0,3585,2021-01-15 19:02:11:838
9.802,0.12,0.129,0,0,0,3595,2021-01-15 19:02:11:848
9.812,0.129,0.132,0,0,0,3606,2021-01-15 19:02:11:859
9.812,0.129,0.132,0,0,0,3615,2021-01-15 19:02:11:868
9.812,0.129,0.132,0,0,0,3625,2021-01-15 19:02:11:878
9.812,0.129,0.132,0,0,0,3636,2021-01-15 19:02:11:889
9.812,0.129,0.132,0,0,0,3646,2021-01-15 19:02:11:899
9.812,0.129,0.132,0,0,0,3655,2021-01-15 19:02:11:908
9.793,0.127,0.127,0,0,0,3666,2021-01-15 19:02:11:919
9.793,0.127,0.127,0,0,0,3676,2021-01-15 19:02:11:929
9.793,0.127,0.127,0,0,0,3687,2021-01-15 19:02:11:940
9.793,0.127,0.127,0,0,0,3696,2021-01-15 19:02:11:949
9.793,0.127,0.127,0,0,0,3706,2021-01-15 19:02:11:959
9.793,0.127,0.127,0,0,0,3716,2021-01-15 19:02:11:969
9.8,0.122,0.103,0,0,0,3726,2021-01-15 19:02:11:979
9.8,0.122,0.103,0,0,0,3736,2021-01-15 19:02:11:989
9.8,0.122,0.103,0,0,0,3746,2021-01-15 19:02:11:999
9.8,0.122,0.103,0,0,0,3757,2021-01-15 19:02:12:010
9.8,0.122,0.103,0,0,0,3766,2021-01-15 19:02:12:019
9.8,0.122,0.103,0,0,0,3776,2021-01-15 19:02:12:029
9.807,0.12,0.122,0,0,0,3786,2021-01-15 19:02:12:039
9.807,0.12,0.122,0,0,0,3796,2021-01-15 19:02:12:049
9.807,0.12,0.122,0,0,0,3810,2021-01-15 19:02:12:063
9.807,0.12,0.122,0,0,0,3816,2021-01-15 19:02:12:069
9.807,0.12,0.122,0,0,0,3825,2021-01-15 19:02:12:078
9.807,0.12,0.122,0,0,0,3836,2021-01-15 19:02:12:089
9.807,0.139,0.101,0,0,0,3845,2021-01-15 19:02:12:098
