time,z,y,x
1610357060477342700,0.09776898473501205,0.10697289556264877,-0.015683354809880257
1610357060479340800,0.09960157424211502,0.12835317850112915,-0.012629028409719467
1610357060481340000,0.09899071604013443,0.1466791182756424,-0.013850758783519268
1610357060483339300,0.10021243989467621,0.15523125231266022,-0.01323989313095808
1610357060485338600,0.10021243989467621,0.17050287127494812,-0.01323989313095808
1610357060487338200,0.09349292516708374,0.18394191563129425,-0.012629028409719467
1610357060489337900,0.0953255221247673,0.1918831616640091,-0.01323989313095808
1610357060491337700,0.08982773870229721,0.21081997454166412,-0.01018556673079729
1610357060493337300,0.08921686559915543,0.2328111231327057,-0.015683354809880257
1610357060495337000,0.08921686559915543,0.24075238406658173,-0.01812681555747986
1610357060497336600,0.09227119386196136,0.25907832384109497,-0.023013737052679062
1610357060499336200,0.09104946255683899,0.27557167410850525,-0.025457199662923813
1610357060501335800,0.09288205951452255,0.28106948733329773,-0.028511524200439453
1610357060503335700,0.09471465647220612,0.3024497628211975,-0.030954984948039055
1610357060505335300,0.09899071604013443,0.32016485929489136,-0.03523104265332222
1610357060507335000,0.10021243989467621,0.32932785153388977,-0.04072882980108261
1610357060509334800,0.10876455903053284,0.3470429480075836,-0.0413396954536438
1610357060511334400,0.11304061114788055,0.3678123354911804,-0.04867007955908775
1610357060513334000,0.11853840202093124,0.37636446952819824,-0.051724404096603394
1610357060515333600,0.12647965550422668,0.3946904242038727,-0.0566113255918026
1610357060517333500,0.13319917023181915,0.4130163788795471,-0.057222191244363785
1610357060519333000,0.13930781185626984,0.42034676671028137,-0.05783305689692497
1610357060521333000,0.1417512744665146,0.4356183707714081,-0.05600045993924141
1610357060523332600,0.1460273414850235,0.45638781785964966,-0.05294613167643547
1610357060525332500,0.14480561017990112,0.46310731768608093,-0.051113538444042206
1610357060527332000,0.1466381996870041,0.48143330216407776,-0.04744834452867508
1610357060529331700,0.1466381996870041,0.4948723018169403,-0.0413396954536438
1610357060531331600,0.14969253540039062,0.5015918016433716,-0.039507098495960236
1610357060533331200,0.14847078919410706,0.5193069577217102,-0.03828537091612816
1610357060535331000,0.14785994589328766,0.5461850166320801,-0.036452773958444595
1610357060537330700,0.1460273414850235,0.5614566206932068,-0.03462017700076103
1610357060539330600,0.14419475197792053,0.5987194180488586,-0.03278758376836777
1610357060541330200,0.14236214756965637,0.630484402179718,-0.03523104265332222
1610357060543330000,0.14297300577163696,0.6451451182365417,-0.034009311348199844
1610357060545329700,0.14236214756965637,0.6744666695594788,-0.03767450153827667
1610357060547329500,0.14236214756965637,0.7105077505111694,-0.03889623284339905
1610357060549329200,0.1417512744665146,0.7263902425765991,-0.04072882980108261
1610357060551329000,0.14358387887477875,0.753268301486969,-0.04928094148635864
1610357060553328600,0.1460273414850235,0.7838115692138672,-0.0566113255918026
1610357060555328500,0.14847078919410706,0.7929745316505432,-0.06210911273956299
1610357060557328100,0.15274685621261597,0.8247395753860474,-0.07432641834020615
1610357060559328000,0.15946637094020844,0.8510067462921143,-0.08593285083770752
1610357060561327600,0.16190983355045319,0.8589479923248291,-0.09326323866844177
1610357060563327500,0.1667967587709427,0.8846043944358826,-0.10853487253189087
1610357060565327000,0.17290541529655457,0.9108715653419495,-0.11891958117485046
1610357060567326700,0.17534886300563812,0.9200345277786255,-0.12319564074277878
1610357060569326600,0.18023578822612762,0.9353061318397522,-0.1274717003107071
1610357060571326500,0.18451184034347534,0.9456908702850342,-0.14091072976589203
1610357060573326000,0.18390098214149475,0.9487451910972595,-0.1421324610710144
1610357060575326000,0.1857335865497589,0.9615733623504639,-0.14518678188323975
1610357060577325600,0.18023578822612762,0.9756233096122742,-0.15068456530570984
1610357060579325200,0.18084664642810822,0.9811210036277771,-0.152517169713974
1610357060581325000,0.17473800480365753,0.9939492344856262,-0.16045841574668884
1610357060583324700,0.16801847517490387,1.0141078233718872,-0.16901053488254547
1610357060585324500,0.160688117146492,1.027546763420105,-0.17450831830501556
1610357060587324400,0.15457944571971893,1.048316240310669,-0.18611475825309753
1610357060589324000,0.1405295580625534,1.0751943588256836,-0.2032189816236496
1610357060591323600,0.13869695365428925,1.0880224704742432,-0.21116022765636444
1610357060593323500,0.13197743892669678,1.1228418350219727,-0.233151376247406
1610357060595323100,0.1258687824010849,1.164380669593811,-0.2588077187538147
1610357060597323000,0.1252579241991043,1.182706594467163,-0.27591195702552795
1610357060599322600,0.12464705854654312,1.2254672050476074,-0.3040117621421814
1610357060601322500,0.12464705854654312,1.2755581140518188,-0.3351658582687378
1610357060603322000,0.12464705854654312,1.302436113357544,-0.35227009654045105
1610357060605322000,0.1258687824010849,1.3549705743789673,-0.385867714881897
1610357060607321600,0.13258829712867737,1.4081158638000488,-0.42190876603126526
1610357060609321500,0.13808609545230865,1.4362156391143799,-0.43779122829437256
1610357060611321000,0.1460273414850235,1.4899717569351196,-0.4719997048377991
1610357060613321000,0.15946637094020844,1.538230061531067,-0.508651614189148
1610357060615320600,0.17290541529655457,1.5925971269607544,-0.5422492027282715
1610357060617320400,0.17901405692100525,1.619475245475769,-0.5581316947937012
1610357060619320300,0.19550742208957672,1.6726205348968506,-0.5880640745162964
1610357060621320000,0.20772473514080048,1.7257657051086426,-0.6222725510597229
1610357060623319800,0.2168877124786377,1.7526438236236572,-0.6351007223129272
1610357060625319400,0.23460279405117035,1.8002914190292358,-0.6607570648193359
1610357060627319000,0.24498750269412994,1.8473279476165771,-0.6864134073257446
1610357060629319000,0.25048530101776123,1.8735952377319336,-0.698630690574646
1610357060631318500,0.25903740525245667,1.9200209379196167,-0.718178391456604
1610357060633318400,0.2633134722709656,1.9688901901245117,-0.728563129901886
1610357060635318300,0.26392433047294617,1.9927138090133667,-0.7334499955177307
1610357060637318000,0.26514604687690735,2.047691822052002,-0.7383369207382202
1610357060639317800,0.2614808678627014,2.0990045070648193,-0.7401695847511292
1610357060641317400,0.25415048003196716,2.1307694911956787,-0.7420021295547485
1610357060643317200,0.24498750269412994,2.195521354675293,-0.7389478087425232
1610357060645316900,0.231548473238945,2.257829427719116,-0.737726092338562
1610357060647316500,0.22482894361019135,2.290205240249634,-0.7389478087425232
1610357060649316400,0.21077905595302582,2.337852716445923,-0.7389478087425232
1610357060651316200,0.19062049686908722,2.3928306102752686,-0.7383369207382202
1610357060653315800,0.18329010903835297,2.419708728790283,-0.7371152639389038
1610357060655315700,0.1612989604473114,2.4765193462371826,-0.7389478087425232
1610357060657315300,0.1313665807247162,2.533329486846924,-0.7395586371421814
1610357060659315000,0.11792753636837006,2.5583748817443848,-0.7389478087425232
1610357060661314800,0.08494081348180771,2.6139638423919678,-0.7438347339630127
1610357060663314400,0.053786687552928925,2.658557176589966,-0.746889054775238
1610357060665314300,0.039125919342041016,2.6732177734375,-0.7511650919914246
1610357060667314200,0.006139195989817381,2.7019283771514893,-0.7578846216201782
1610357060669313800,-0.03173444792628288,2.731860876083374,-0.7603280544281006
1610357060671313400,-0.048227809369564056,2.737969398498535,-0.7646041512489319
1610357060673313300,-0.07938193529844284,2.7507975101470947,-0.7707127928733826
1610357060675313000,-0.10992520302534103,2.7526304721832275,-0.7786540389060974
1610357060677312800,-0.12397510558366776,2.7501866817474365,-0.7762105464935303
1610357060679312400,-0.1575726866722107,2.7416348457336426,-0.7792648673057556
1610357060681312300,-0.18445076048374176,2.7306392192840576,-0.7737671732902527
1610357060683311900,-0.19911152124404907,2.726362943649292,-0.7725453972816467
1610357060685311700,-0.22537873685359955,2.731860876083374,-0.7719345092773438
1610357060687311400,-0.2473698854446411,2.7275846004486084,-0.7652150392532349
1610357060689311200,-0.2571437358856201,2.7226977348327637,-0.7621607184410095
1610357060691310800,-0.27669140696525574,2.7141456604003906,-0.756662905216217
1610357060693310700,-0.2889087200164795,2.7049827575683594,-0.7462782263755798
1610357060695310300,-0.2925738990306854,2.698873996734619,-0.7462782263755798
1610357060697310200,-0.2980716824531555,2.695819854736328,-0.737726092338562
1610357060699309800,-0.30051517486572266,2.698263168334961,-0.7267305254936218
1610357060701309700,-0.30051517486572266,2.700706720352173,-0.7206218242645264
