ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.002,-0.311,9.711,0,-0.001,0,48,2021-01-15 18:59:28:299
-0.002,-0.311,9.711,0,-0.001,0,57,2021-01-15 18:59:28:308
-0.002,-0.311,9.711,0,-0.001,0,67,2021-01-15 18:59:28:318
-0.002,-0.311,9.711,0,-0.001,0,77,2021-01-15 18:59:28:328
-0.002,-0.311,9.711,0,-0.001,0,87,2021-01-15 18:59:28:338
-0.002,-0.311,9.711,0,-0.001,0,97,2021-01-15 18:59:28:348
-0.017,-0.306,9.735,0,-0.001,0,107,2021-01-15 18:59:28:358
-0.017,-0.306,9.735,0,-0.001,0,117,2021-01-15 18:59:28:368
-0.017,-0.306,9.735,0,-0.001,0,128,2021-01-15 18:59:28:379
-0.017,-0.306,9.735,0,-0.001,0,137,2021-01-15 18:59:28:388
-0.017,-0.306,9.735,0,-0.001,0.001,147,2021-01-15 18:59:28:398
-0.017,-0.306,9.735,0,-0.001,0.001,157,2021-01-15 18:59:28:408
-0.017,-0.297,9.716,0,-0.001,0.001,167,2021-01-15 18:59:28:418
-0.017,-0.297,9.716,0,-0.001,0.001,177,2021-01-15 18:59:28:428
-0.017,-0.297,9.716,0,-0.001,0.001,187,2021-01-15 18:59:28:438
-0.017,-0.297,9.716,0,-0.001,0.001,198,2021-01-15 18:59:28:449
-0.017,-0.297,9.716,0,-0.001,0.001,207,2021-01-15 18:59:28:458
-0.017,-0.297,9.716,0,-0.001,0.001,217,2021-01-15 18:59:28:468
-0.002,-0.29,9.73,0,-0.001,0.001,227,2021-01-15 18:59:28:478
-0.002,-0.29,9.73,0,-0.001,0.001,237,2021-01-15 18:59:28:488
-0.002,-0.29,9.73,0,-0.001,0.001,247,2021-01-15 18:59:28:498
-0.002,-0.29,9.73,0,-0.001,0.001,257,2021-01-15 18:59:28:508
-0.002,-0.29,9.73,0,-0.001,0,267,2021-01-15 18:59:28:518
-0.002,-0.29,9.73,0,-0.001,0,277,2021-01-15 18:59:28:528
-0.002,-0.318,9.711,0,-0.001,0,287,2021-01-15 18:59:28:538
-0.002,-0.318,9.711,0,-0.001,0,299,2021-01-15 18:59:28:550
-0.002,-0.318,9.711,0,-0.001,0,308,2021-01-15 18:59:28:559
-0.002,-0.318,9.711,0,-0.001,0,317,2021-01-15 18:59:28:568
-0.002,-0.318,9.711,0,-0.001,0,327,2021-01-15 18:59:28:578
-0.002,-0.318,9.711,0,-0.001,0,337,2021-01-15 18:59:28:588
-0.017,-0.318,9.716,0,-0.001,0,347,2021-01-15 18:59:28:598
-0.017,-0.318,9.716,0,-0.001,0,357,2021-01-15 18:59:28:608
-0.017,-0.318,9.716,0,-0.001,0,367,2021-01-15 18:59:28:618
-0.017,-0.318,9.716,0,-0.001,0,377,2021-01-15 18:59:28:628
-0.017,-0.318,9.716,0,-0.001,0,388,2021-01-15 18:59:28:639
-0.017,-0.318,9.716,0,-0.001,0,398,2021-01-15 18:59:28:649
-0.019,-0.304,9.742,0,-0.001,0,407,2021-01-15 18:59:28:658
-0.019,-0.304,9.742,0,-0.001,0,417,2021-01-15 18:59:28:668
-0.019,-0.304,9.742,0,-0.001,0,427,2021-01-15 18:59:28:678
-0.019,-0.304,9.742,0,-0.001,0,437,2021-01-15 18:59:28:688
-0.019,-0.304,9.742,0,-0.001,0,448,2021-01-15 18:59:28:699
-0.019,-0.304,9.742,0,-0.001,0,457,2021-01-15 18:59:28:708
-0.007,-0.29,9.728,0,-0.001,0,467,2021-01-15 18:59:28:718
-0.007,-0.29,9.728,0,-0.001,0,477,2021-01-15 18:59:28:728
-0.007,-0.29,9.728,0,-0.001,0,487,2021-01-15 18:59:28:738
-0.007,-0.29,9.728,0,-0.001,0,498,2021-01-15 18:59:28:749
-0.007,-0.29,9.728,0,-0.001,0,507,2021-01-15 18:59:28:758
-0.007,-0.29,9.728,0,-0.001,0,517,2021-01-15 18:59:28:768
-0.002,-0.294,9.723,0,-0.001,0,527,2021-01-15 18:59:28:778
-0.002,-0.294,9.723,0,-0.001,0,537,2021-01-15 18:59:28:788
-0.002,-0.294,9.723,0,-0.001,0,547,2021-01-15 18:59:28:798
-0.002,-0.294,9.723,0,-0.001,0,557,2021-01-15 18:59:28:808
-0.002,-0.294,9.723,0,-0.001,0,567,2021-01-15 18:59:28:818
-0.002,-0.294,9.723,0,-0.001,0,577,2021-01-15 18:59:28:828
-0.007,-0.306,9.716,0,-0.001,0,587,2021-01-15 18:59:28:838
-0.007,-0.306,9.716,0,-0.001,0,597,2021-01-15 18:59:28:848
-0.007,-0.306,9.716,0,-0.001,0,607,2021-01-15 18:59:28:858
-0.007,-0.306,9.716,0,-0.001,0,617,2021-01-15 18:59:28:868
-0.007,-0.306,9.716,0,-0.001,0.001,630,2021-01-15 18:59:28:881
-0.007,-0.306,9.716,0,-0.001,0.001,637,2021-01-15 18:59:28:888
-0.026,-0.299,9.726,0,-0.001,0.001,647,2021-01-15 18:59:28:898
-0.026,-0.299,9.726,0,-0.001,0.001,657,2021-01-15 18:59:28:908
-0.026,-0.299,9.726,0,-0.001,0.001,667,2021-01-15 18:59:28:918
-0.026,-0.299,9.726,0,-0.001,0.001,677,2021-01-15 18:59:28:928
-0.026,-0.299,9.726,0,-0.001,0.001,687,2021-01-15 18:59:28:938
-0.026,-0.299,9.726,0,-0.001,0.001,697,2021-01-15 18:59:28:948
-0.014,-0.311,9.718,0,-0.001,0.001,707,2021-01-15 18:59:28:958
-0.014,-0.311,9.718,0,-0.001,0.001,718,2021-01-15 18:59:28:969
-0.014,-0.311,9.718,0,-0.001,0.001,727,2021-01-15 18:59:28:978
-0.014,-0.311,9.718,0,-0.001,0.001,737,2021-01-15 18:59:28:988
-0.014,-0.311,9.718,0,-0.001,0.001,747,2021-01-15 18:59:28:998
-0.014,-0.311,9.718,0,-0.001,0.001,757,2021-01-15 18:59:29:008
-0.005,-0.302,9.721,0,-0.001,0.001,767,2021-01-15 18:59:29:018
-0.005,-0.302,9.721,0,-0.001,0.001,777,2021-01-15 18:59:29:028
-0.005,-0.302,9.721,0,-0.001,0.001,787,2021-01-15 18:59:29:038
-0.005,-0.302,9.721,0,-0.001,0.001,797,2021-01-15 18:59:29:048
-0.005,-0.302,9.721,0,-0.001,0.001,807,2021-01-15 18:59:29:058
-0.005,-0.302,9.721,0,-0.001,0.001,817,2021-01-15 18:59:29:068
-0.017,-0.299,9.726,0,-0.001,0.001,827,2021-01-15 18:59:29:078
-0.017,-0.299,9.726,0,-0.001,0.001,837,2021-01-15 18:59:29:088
-0.017,-0.299,9.726,0,-0.001,0.001,847,2021-01-15 18:59:29:098
-0.017,-0.299,9.726,0,-0.001,0.001,857,2021-01-15 18:59:29:108
-0.017,-0.299,9.726,0,-0.001,0.001,867,2021-01-15 18:59:29:118
-0.017,-0.299,9.726,0,-0.001,0.001,878,2021-01-15 18:59:29:129
-0.005,-0.302,9.721,0,-0.001,0.001,887,2021-01-15 18:59:29:138
-0.005,-0.302,9.721,0,-0.001,0.001,897,2021-01-15 18:59:29:148
-0.005,-0.302,9.721,0,-0.001,0.001,907,2021-01-15 18:59:29:158
-0.005,-0.302,9.721,0,-0.001,0.001,918,2021-01-15 18:59:29:169
-0.005,-0.302,9.721,0,-0.001,0.001,927,2021-01-15 18:59:29:178
-0.005,-0.302,9.721,0,-0.001,0.001,937,2021-01-15 18:59:29:188
-0.022,-0.29,9.714,0,-0.001,0.001,947,2021-01-15 18:59:29:198
-0.022,-0.29,9.714,0,-0.001,0.001,957,2021-01-15 18:59:29:208
-0.022,-0.29,9.714,0,-0.001,0.001,967,2021-01-15 18:59:29:218
-0.022,-0.29,9.714,0,-0.001,0.001,977,2021-01-15 18:59:29:228
-0.022,-0.29,9.714,0,0,0.001,991,2021-01-15 18:59:29:242
-0.022,-0.29,9.714,0,0,0.001,997,2021-01-15 18:59:29:248
-0.024,-0.311,9.723,0,0,0.001,1008,2021-01-15 18:59:29:259
-0.024,-0.311,9.723,0,0,0.001,1017,2021-01-15 18:59:29:268
-0.024,-0.311,9.723,0,0,0.001,1027,2021-01-15 18:59:29:278
-0.024,-0.311,9.723,0,0,0.001,1038,2021-01-15 18:59:29:289
-0.024,-0.311,9.723,0,0,0.001,1054,2021-01-15 18:59:29:305
-0.024,-0.311,9.723,0,0,0.001,1058,2021-01-15 18:59:29:309
-0.007,-0.297,9.728,0,0,0.001,1067,2021-01-15 18:59:29:318
-0.007,-0.297,9.728,0,0,0.001,1078,2021-01-15 18:59:29:329
-0.007,-0.297,9.728,0,0,0.001,1088,2021-01-15 18:59:29:339
-0.007,-0.297,9.728,0,0,0.001,1097,2021-01-15 18:59:29:348
-0.007,-0.297,9.728,0,-0.001,0,1107,2021-01-15 18:59:29:358
-0.007,-0.297,9.728,0,-0.001,0,1117,2021-01-15 18:59:29:368
-0.01,-0.299,9.738,0,-0.001,0,1127,2021-01-15 18:59:29:378
-0.01,-0.299,9.738,0,-0.001,0,1137,2021-01-15 18:59:29:388
-0.01,-0.299,9.738,0,-0.001,0,1147,2021-01-15 18:59:29:398
-0.01,-0.299,9.738,0,-0.001,0,1158,2021-01-15 18:59:29:409
-0.01,-0.299,9.738,0,-0.001,0,1167,2021-01-15 18:59:29:418
-0.01,-0.299,9.738,0,-0.001,0,1178,2021-01-15 18:59:29:429
-0.019,-0.311,9.728,0,-0.001,0,1187,2021-01-15 18:59:29:438
-0.019,-0.311,9.728,0,-0.001,0,1197,2021-01-15 18:59:29:448
-0.019,-0.311,9.728,0,-0.001,0,1209,2021-01-15 18:59:29:460
-0.019,-0.311,9.728,0,-0.001,0,1217,2021-01-15 18:59:29:468
-0.019,-0.311,9.728,0,-0.001,0.001,1227,2021-01-15 18:59:29:478
-0.019,-0.311,9.728,0,-0.001,0.001,1238,2021-01-15 18:59:29:489
-0.014,-0.297,9.718,0,-0.001,0.001,1247,2021-01-15 18:59:29:498
-0.014,-0.297,9.718,0,-0.001,0.001,1258,2021-01-15 18:59:29:509
-0.014,-0.297,9.718,0,-0.001,0.001,1270,2021-01-15 18:59:29:521
-0.014,-0.297,9.718,0,-0.001,0.001,1277,2021-01-15 18:59:29:528
-0.014,-0.297,9.718,0,-0.001,0.001,1287,2021-01-15 18:59:29:538
-0.014,-0.297,9.718,0,-0.001,0.001,1297,2021-01-15 18:59:29:548
-0.017,-0.297,9.716,0,-0.001,0.001,1307,2021-01-15 18:59:29:558
-0.017,-0.297,9.716,0,-0.001,0.001,1317,2021-01-15 18:59:29:568
-0.017,-0.297,9.716,0,-0.001,0.001,1327,2021-01-15 18:59:29:578
-0.017,-0.297,9.716,0,-0.001,0.001,1338,2021-01-15 18:59:29:589
-0.017,-0.297,9.716,0,-0.001,0.001,1347,2021-01-15 18:59:29:598
-0.017,-0.297,9.716,0,-0.001,0.001,1357,2021-01-15 18:59:29:608
-0.017,-0.302,9.716,0,-0.001,0.001,1367,2021-01-15 18:59:29:618
-0.017,-0.302,9.716,0,-0.001,0.001,1378,2021-01-15 18:59:29:629
-0.017,-0.302,9.716,0,-0.001,0.001,1390,2021-01-15 18:59:29:641
-0.017,-0.302,9.716,0,-0.001,0.001,1398,2021-01-15 18:59:29:649
-0.017,-0.302,9.716,0,-0.001,0.001,1407,2021-01-15 18:59:29:658
-0.017,-0.302,9.716,0,-0.001,0.001,1417,2021-01-15 18:59:29:668
-0.012,-0.287,9.706,0,-0.001,0.001,1427,2021-01-15 18:59:29:678
-0.012,-0.287,9.706,0,-0.001,0.001,1438,2021-01-15 18:59:29:689
-0.012,-0.287,9.706,0,-0.001,0.001,1447,2021-01-15 18:59:29:698
-0.012,-0.287,9.706,0,-0.001,0.001,1457,2021-01-15 18:59:29:708
-0.012,-0.287,9.706,0,-0.001,0,1467,2021-01-15 18:59:29:718
-0.012,-0.287,9.706,0,-0.001,0,1477,2021-01-15 18:59:29:728
-0.017,-0.302,9.721,0,-0.001,0,1493,2021-01-15 18:59:29:744
-0.017,-0.302,9.721,0,-0.001,0,1497,2021-01-15 18:59:29:748
-0.017,-0.302,9.721,0,-0.001,0,1507,2021-01-15 18:59:29:758
-0.017,-0.302,9.721,0,-0.001,0,1529,2021-01-15 18:59:29:780
-0.017,-0.302,9.721,0,-0.001,0,1530,2021-01-15 18:59:29:781
-0.017,-0.302,9.721,0,-0.001,0,1537,2021-01-15 18:59:29:788
-0.007,-0.294,9.709,0,-0.001,0,1547,2021-01-15 18:59:29:798
-0.007,-0.294,9.709,0,-0.001,0,1557,2021-01-15 18:59:29:808
-0.007,-0.294,9.709,0,-0.001,0,1567,2021-01-15 18:59:29:818
-0.007,-0.294,9.709,0,-0.001,0,1578,2021-01-15 18:59:29:829
-0.007,-0.294,9.709,0,-0.001,0,1589,2021-01-15 18:59:29:840
-0.007,-0.294,9.709,0,-0.001,0,1598,2021-01-15 18:59:29:849
-0.026,-0.302,9.721,0,-0.001,0,1607,2021-01-15 18:59:29:858
-0.026,-0.302,9.721,0,-0.001,0,1617,2021-01-15 18:59:29:868
-0.026,-0.302,9.721,0,-0.001,0,1633,2021-01-15 18:59:29:884
-0.026,-0.302,9.721,0,-0.001,0,1637,2021-01-15 18:59:29:888
-0.026,-0.302,9.721,0,-0.001,0,1648,2021-01-15 18:59:29:899
-0.026,-0.302,9.721,0,-0.001,0,1657,2021-01-15 18:59:29:908
-0.029,-0.292,9.716,0,-0.001,0,1670,2021-01-15 18:59:29:921
-0.029,-0.292,9.716,0,-0.001,0,1678,2021-01-15 18:59:29:929
-0.029,-0.292,9.716,0,-0.001,0,1688,2021-01-15 18:59:29:939
-0.029,-0.292,9.716,0,-0.001,0.001,1709,2021-01-15 18:59:29:960
-0.029,-0.292,9.716,0,-0.001,0.001,1710,2021-01-15 18:59:29:961
-0.029,-0.292,9.716,0,-0.001,0.001,1717,2021-01-15 18:59:29:968
-0.012,-0.304,9.718,0,-0.001,0.001,1727,2021-01-15 18:59:29:978
-0.012,-0.304,9.718,0,-0.001,0.001,1741,2021-01-15 18:59:29:992
-0.012,-0.304,9.718,0,-0.001,0.001,1747,2021-01-15 18:59:29:998
-0.012,-0.304,9.718,0,-0.001,0.001,1760,2021-01-15 18:59:30:011
-0.012,-0.304,9.718,0,-0.001,0.001,1767,2021-01-15 18:59:30:018
-0.012,-0.304,9.718,0,-0.001,0.001,1777,2021-01-15 18:59:30:028
-0.014,-0.304,9.709,0,-0.001,0.001,1787,2021-01-15 18:59:30:038
-0.014,-0.304,9.709,0,-0.001,0.001,1798,2021-01-15 18:59:30:049
-0.014,-0.304,9.709,0,-0.001,0.001,1807,2021-01-15 18:59:30:058
-0.014,-0.304,9.709,0,-0.001,0.001,1817,2021-01-15 18:59:30:068
-0.014,-0.304,9.709,0,-0.001,0,1827,2021-01-15 18:59:30:078
-0.014,-0.304,9.709,0,-0.001,0,1838,2021-01-15 18:59:30:089
-0.024,-0.287,9.723,0,-0.001,0,1848,2021-01-15 18:59:30:099
-0.024,-0.287,9.723,0,-0.001,0,1857,2021-01-15 18:59:30:108
-0.024,-0.287,9.723,0,-0.001,0,1867,2021-01-15 18:59:30:118
-0.024,-0.287,9.723,0,-0.001,0,1877,2021-01-15 18:59:30:128
-0.024,-0.287,9.723,0,-0.001,0,1887,2021-01-15 18:59:30:138
-0.024,-0.287,9.723,0,-0.001,0,1898,2021-01-15 18:59:30:149
-0.01,-0.309,9.716,0,-0.001,0,1910,2021-01-15 18:59:30:161
-0.01,-0.309,9.716,0,-0.001,0,1917,2021-01-15 18:59:30:168
-0.01,-0.309,9.716,0,-0.001,0,1927,2021-01-15 18:59:30:178
-0.01,-0.309,9.716,0,-0.001,0,1937,2021-01-15 18:59:30:188
-0.01,-0.309,9.716,0,-0.001,0,1947,2021-01-15 18:59:30:198
-0.01,-0.309,9.716,0,-0.001,0,1957,2021-01-15 18:59:30:208
-0.012,-0.297,9.718,0,-0.001,0,1967,2021-01-15 18:59:30:218
-0.012,-0.297,9.718,0,-0.001,0,1978,2021-01-15 18:59:30:229
-0.012,-0.297,9.718,0,-0.001,0,1987,2021-01-15 18:59:30:238
-0.012,-0.297,9.718,0,-0.001,0,1997,2021-01-15 18:59:30:248
-0.012,-0.297,9.718,0,-0.001,0,2007,2021-01-15 18:59:30:258
-0.012,-0.297,9.718,0,-0.001,0,2017,2021-01-15 18:59:30:268
-0.01,-0.29,9.726,0,-0.001,0,2028,2021-01-15 18:59:30:279
-0.01,-0.29,9.726,0,-0.001,0,2037,2021-01-15 18:59:30:288
-0.01,-0.29,9.726,0,-0.001,0,2047,2021-01-15 18:59:30:298
-0.01,-0.29,9.726,0,-0.001,0,2058,2021-01-15 18:59:30:309
-0.01,-0.29,9.726,0,-0.001,0,2067,2021-01-15 18:59:30:318
-0.01,-0.29,9.726,0,0,0,2077,2021-01-15 18:59:30:328
-0.005,-0.304,9.728,0,0,0,2088,2021-01-15 18:59:30:339
-0.005,-0.304,9.728,0,0,0,2097,2021-01-15 18:59:30:348
-0.005,-0.304,9.728,0,0,0,2107,2021-01-15 18:59:30:358
-0.005,-0.304,9.728,0,0,0,2117,2021-01-15 18:59:30:368
-0.005,-0.304,9.728,0,0,0,2128,2021-01-15 18:59:30:379
-0.005,-0.304,9.728,0,0,0,2138,2021-01-15 18:59:30:389
-0.024,-0.299,9.709,0,0,0,2147,2021-01-15 18:59:30:398
-0.024,-0.299,9.709,0,0,0,2158,2021-01-15 18:59:30:409
-0.024,-0.299,9.709,0,0,0,2168,2021-01-15 18:59:30:419
-0.024,-0.299,9.709,0,0,0,2177,2021-01-15 18:59:30:428
-0.024,-0.299,9.709,0,-0.001,0,2191,2021-01-15 18:59:30:442
-0.024,-0.299,9.709,0,-0.001,0,2200,2021-01-15 18:59:30:451
-0.012,-0.299,9.723,0,-0.001,0,2207,2021-01-15 18:59:30:458
-0.012,-0.299,9.723,0,-0.001,0,2222,2021-01-15 18:59:30:473
-0.012,-0.299,9.723,0,-0.001,0,2228,2021-01-15 18:59:30:479
-0.012,-0.299,9.723,0,-0.001,0,2239,2021-01-15 18:59:30:490
-0.012,-0.299,9.723,0,-0.001,0,2247,2021-01-15 18:59:30:498
-0.012,-0.299,9.723,0,-0.001,0,2257,2021-01-15 18:59:30:508
-0.024,-0.316,9.74,0,-0.001,0,2267,2021-01-15 18:59:30:518
-0.024,-0.316,9.74,0,-0.001,0,2278,2021-01-15 18:59:30:529
-0.024,-0.316,9.74,0,-0.001,0,2288,2021-01-15 18:59:30:539
-0.024,-0.316,9.74,0,-0.001,0,2298,2021-01-15 18:59:30:549
-0.024,-0.316,9.74,0,-0.001,0,2307,2021-01-15 18:59:30:558
-0.024,-0.316,9.74,0,-0.001,0,2319,2021-01-15 18:59:30:570
-0.026,-0.294,9.73,0,-0.001,0,2327,2021-01-15 18:59:30:578
-0.026,-0.294,9.73,0,-0.001,0,2338,2021-01-15 18:59:30:589
-0.026,-0.294,9.73,0,-0.001,0,2347,2021-01-15 18:59:30:598
-0.026,-0.294,9.73,0,-0.001,0,2358,2021-01-15 18:59:30:609
-0.026,-0.294,9.73,0,-0.001,0,2369,2021-01-15 18:59:30:620
-0.026,-0.294,9.73,0,-0.001,0,2379,2021-01-15 18:59:30:630
-0.019,-0.304,9.704,0,-0.001,0,2388,2021-01-15 18:59:30:639
-0.019,-0.304,9.704,0,-0.001,0,2397,2021-01-15 18:59:30:648
-0.019,-0.304,9.704,0,-0.001,0,2407,2021-01-15 18:59:30:658
-0.019,-0.304,9.704,0,-0.001,0,2419,2021-01-15 18:59:30:670
-0.019,-0.304,9.704,0,-0.001,0,2428,2021-01-15 18:59:30:679
-0.019,-0.304,9.704,0,-0.001,0,2440,2021-01-15 18:59:30:691
-0.014,-0.292,9.718,0,-0.001,0,2447,2021-01-15 18:59:30:698
-0.014,-0.292,9.718,0,-0.001,0,2458,2021-01-15 18:59:30:709
-0.014,-0.292,9.718,0,-0.001,0,2468,2021-01-15 18:59:30:719
-0.014,-0.292,9.718,0,-0.001,0,2477,2021-01-15 18:59:30:728
-0.014,-0.292,9.718,0,-0.001,0,2495,2021-01-15 18:59:30:746
-0.014,-0.292,9.718,0,-0.001,0,2497,2021-01-15 18:59:30:748
-0.024,-0.304,9.728,0,-0.001,0,2507,2021-01-15 18:59:30:758
-0.024,-0.304,9.728,0,-0.001,0,2517,2021-01-15 18:59:30:768
-0.024,-0.304,9.728,0,-0.001,0,2528,2021-01-15 18:59:30:779
-0.024,-0.304,9.728,0,-0.001,0,2537,2021-01-15 18:59:30:788
-0.024,-0.304,9.728,0,-0.001,0,2547,2021-01-15 18:59:30:798
-0.024,-0.304,9.728,0,-0.001,0,2557,2021-01-15 18:59:30:808
-0.024,-0.292,9.716,0,-0.001,0,2570,2021-01-15 18:59:30:821
-0.024,-0.292,9.716,0,-0.001,0,2577,2021-01-15 18:59:30:828
-0.024,-0.292,9.716,0,-0.001,0,2587,2021-01-15 18:59:30:838
-0.024,-0.292,9.716,0,-0.001,0,2597,2021-01-15 18:59:30:848
-0.024,-0.292,9.716,0,-0.001,0,2607,2021-01-15 18:59:30:858
-0.024,-0.292,9.716,0,-0.001,0,2618,2021-01-15 18:59:30:869
-0.014,-0.302,9.714,0,-0.001,0,2629,2021-01-15 18:59:30:880
-0.014,-0.302,9.714,0,-0.001,0,2637,2021-01-15 18:59:30:888
-0.014,-0.302,9.714,0,-0.001,0,2647,2021-01-15 18:59:30:898
-0.014,-0.302,9.714,0,-0.001,0,2658,2021-01-15 18:59:30:909
-0.014,-0.302,9.714,0,-0.001,0,2667,2021-01-15 18:59:30:918
-0.014,-0.302,9.714,0,0,0,2678,2021-01-15 18:59:30:929
-0.014,-0.302,9.714,0,0,0,2688,2021-01-15 18:59:30:939
-0.022,-0.292,9.726,0,0,0,2698,2021-01-15 18:59:30:949
-0.022,-0.292,9.726,0,0,0,2714,2021-01-15 18:59:30:965
-0.022,-0.292,9.726,0,0,0,2722,2021-01-15 18:59:30:973
-0.022,-0.292,9.726,0,0,0,2728,2021-01-15 18:59:30:979
-0.022,-0.292,9.726,0,0,0,2739,2021-01-15 18:59:30:990
-0.005,-0.287,9.723,0,0,0,2747,2021-01-15 18:59:30:998
-0.005,-0.287,9.723,0,0,0,2758,2021-01-15 18:59:31:009
-0.005,-0.287,9.723,0,0,0,2767,2021-01-15 18:59:31:018
-0.005,-0.287,9.723,0,0,0,2779,2021-01-15 18:59:31:030
-0.005,-0.287,9.723,0,0,-0.001,2787,2021-01-15 18:59:31:038
-0.005,-0.287,9.723,0,0,-0.001,2797,2021-01-15 18:59:31:048
-0.005,-0.306,9.738,0,0,-0.001,2807,2021-01-15 18:59:31:058
-0.005,-0.306,9.738,0,0,-0.001,2821,2021-01-15 18:59:31:072
-0.005,-0.306,9.738,0,0,-0.001,2828,2021-01-15 18:59:31:079
-0.005,-0.306,9.738,0,0,-0.001,2839,2021-01-15 18:59:31:090
-0.005,-0.306,9.738,0,0,-0.001,2847,2021-01-15 18:59:31:098
-0.005,-0.306,9.738,0,0,-0.001,2857,2021-01-15 18:59:31:108
-0.019,-0.292,9.723,0,0,-0.001,2868,2021-01-15 18:59:31:119
-0.019,-0.292,9.723,0,0,-0.001,2878,2021-01-15 18:59:31:129
-0.019,-0.292,9.723,0,0,-0.001,2887,2021-01-15 18:59:31:138
-0.019,-0.292,9.723,0,0,-0.001,2897,2021-01-15 18:59:31:148
-0.019,-0.292,9.723,0,0,-0.001,2907,2021-01-15 18:59:31:158
-0.019,-0.306,9.726,0,-0.001,0,2926,2021-01-15 18:59:31:177
-0.019,-0.306,9.726,0,-0.001,0,2932,2021-01-15 18:59:31:183
-0.019,-0.306,9.726,0,-0.001,0,2937,2021-01-15 18:59:31:188
-0.019,-0.306,9.726,0,-0.001,0,2948,2021-01-15 18:59:31:199
-0.019,-0.306,9.726,0,-0.001,0,2957,2021-01-15 18:59:31:208
-0.019,-0.306,9.726,0,-0.001,0,2974,2021-01-15 18:59:31:225
-0.019,-0.306,9.726,0,-0.001,0,2977,2021-01-15 18:59:31:228
-0.024,-0.318,9.73,0,-0.001,0,2987,2021-01-15 18:59:31:238
-0.024,-0.318,9.73,0,-0.001,0,2997,2021-01-15 18:59:31:248
-0.024,-0.318,9.73,0,-0.001,0,3007,2021-01-15 18:59:31:258
-0.024,-0.318,9.73,0,-0.001,0,3018,2021-01-15 18:59:31:269
-0.024,-0.318,9.73,0,-0.001,0,3031,2021-01-15 18:59:31:282
-0.024,-0.318,9.73,0,-0.001,0,3039,2021-01-15 18:59:31:290
-0.017,-0.316,9.714,0,-0.001,0,3052,2021-01-15 18:59:31:303
-0.017,-0.316,9.714,0,-0.001,0,3060,2021-01-15 18:59:31:311
-0.017,-0.316,9.714,0,-0.001,0,3068,2021-01-15 18:59:31:319
-0.017,-0.316,9.714,0,-0.001,0,3078,2021-01-15 18:59:31:329
-0.017,-0.316,9.714,0,-0.001,0,3090,2021-01-15 18:59:31:341
-0.017,-0.316,9.714,0,-0.001,0,3097,2021-01-15 18:59:31:348
-0.017,-0.316,9.714,0,-0.001,0,3107,2021-01-15 18:59:31:358
-0.017,-0.316,9.714,0,-0.001,0,3117,2021-01-15 18:59:31:368
-0.026,-0.278,9.718,0,0,0,3129,2021-01-15 18:59:31:380
-0.026,-0.278,9.718,0,0,0,3139,2021-01-15 18:59:31:390
-0.026,-0.278,9.718,0,0,0,3147,2021-01-15 18:59:31:398
-0.026,-0.278,9.718,0,0,0,3157,2021-01-15 18:59:31:408
-0.026,-0.278,9.718,0,0,0,3168,2021-01-15 18:59:31:419
-0.026,-0.278,9.718,0,0,0,3177,2021-01-15 18:59:31:428
-0.022,-0.304,9.721,0,0,0,3187,2021-01-15 18:59:31:438
-0.022,-0.304,9.721,0,0,0,3198,2021-01-15 18:59:31:449
-0.022,-0.304,9.721,0,-0.001,0.001,3208,2021-01-15 18:59:31:459
-0.022,-0.304,9.721,0,-0.001,0.001,3218,2021-01-15 18:59:31:469
-0.022,-0.304,9.721,0,-0.001,0.001,3227,2021-01-15 18:59:31:478
-0.022,-0.304,9.721,0,-0.001,0.001,3237,2021-01-15 18:59:31:488
-0.019,-0.302,9.718,0,-0.001,0.001,3248,2021-01-15 18:59:31:499
-0.019,-0.302,9.718,0,-0.001,0.001,3258,2021-01-15 18:59:31:509
-0.019,-0.302,9.718,0,-0.001,0.001,3268,2021-01-15 18:59:31:519
-0.019,-0.302,9.718,0,-0.001,0.001,3278,2021-01-15 18:59:31:529
-0.019,-0.302,9.718,0,-0.001,0.001,3289,2021-01-15 18:59:31:540
-0.019,-0.302,9.718,0,-0.001,0.001,3297,2021-01-15 18:59:31:548
-0.024,-0.304,9.74,0,-0.001,0.001,3308,2021-01-15 18:59:31:559
-0.024,-0.304,9.74,0,-0.001,0.001,3319,2021-01-15 18:59:31:570
-0.024,-0.304,9.74,0,-0.001,0,3327,2021-01-15 18:59:31:578
-0.024,-0.304,9.74,0,-0.001,0,3337,2021-01-15 18:59:31:588
-0.024,-0.304,9.74,0,-0.001,0,3347,2021-01-15 18:59:31:598
-0.024,-0.304,9.74,0,-0.001,0,3357,2021-01-15 18:59:31:608
-0.019,-0.309,9.723,0,-0.001,0,3367,2021-01-15 18:59:31:618
-0.019,-0.309,9.723,0,-0.001,0,3377,2021-01-15 18:59:31:628
-0.019,-0.309,9.723,0,-0.001,0,3387,2021-01-15 18:59:31:638
-0.019,-0.309,9.723,0,-0.001,0,3397,2021-01-15 18:59:31:648
-0.019,-0.309,9.723,0,-0.001,0,3407,2021-01-15 18:59:31:658
-0.019,-0.309,9.723,0,-0.001,0,3417,2021-01-15 18:59:31:668
