ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.017,-0.184,-9.862,0,-0.001,0,2236,2021-01-15 19:00:36:518
0.017,-0.184,-9.862,0,-0.001,0,2245,2021-01-15 19:00:36:527
0.017,-0.184,-9.862,0,-0.001,0,2255,2021-01-15 19:00:36:537
0.017,-0.184,-9.862,0,-0.001,0,2265,2021-01-15 19:00:36:547
0.017,-0.184,-9.862,0,-0.001,0,2276,2021-01-15 19:00:36:558
0.017,-0.184,-9.862,0,0,0,2285,2021-01-15 19:00:36:567
0.022,-0.189,-9.845,0,0,0,2299,2021-01-15 19:00:36:581
0.022,-0.189,-9.845,0,0,0,2306,2021-01-15 19:00:36:588
0.022,-0.189,-9.845,0,0,0,2316,2021-01-15 19:00:36:598
0.022,-0.189,-9.845,0,0,0,2325,2021-01-15 19:00:36:607
0.022,-0.189,-9.845,0,0,0,2335,2021-01-15 19:00:36:617
0.022,-0.189,-9.845,0,0,0,2345,2021-01-15 19:00:36:627
0.038,-0.16,-9.867,0,0,0,2355,2021-01-15 19:00:36:637
0.038,-0.16,-9.867,0,0,0,2367,2021-01-15 19:00:36:649
0.038,-0.16,-9.867,0,0,0,2377,2021-01-15 19:00:36:659
0.038,-0.16,-9.867,0,0,0,2388,2021-01-15 19:00:36:670
0.038,-0.16,-9.867,0,0,0,2397,2021-01-15 19:00:36:679
0.038,-0.16,-9.867,0,0,0,2405,2021-01-15 19:00:36:687
0.014,-0.184,-9.862,0,0,0,2418,2021-01-15 19:00:36:700
0.014,-0.184,-9.862,0,0,0,2425,2021-01-15 19:00:36:707
0.014,-0.184,-9.862,0,0,0,2435,2021-01-15 19:00:36:717
0.014,-0.184,-9.862,0,0,0,2445,2021-01-15 19:00:36:727
0.014,-0.184,-9.862,0,0,0,2456,2021-01-15 19:00:36:738
0.014,-0.184,-9.862,0,0,0,2465,2021-01-15 19:00:36:747
0.038,-0.172,-9.848,0,0,0,2478,2021-01-15 19:00:36:760
0.038,-0.172,-9.848,0,0,0,2485,2021-01-15 19:00:36:767
0.038,-0.172,-9.848,0,0,0,2495,2021-01-15 19:00:36:777
0.038,-0.172,-9.848,0,0,0,2505,2021-01-15 19:00:36:787
0.038,-0.172,-9.848,0,-0.001,0,2516,2021-01-15 19:00:36:798
0.038,-0.172,-9.848,0,-0.001,0,2526,2021-01-15 19:00:36:808
0.024,-0.192,-9.867,0,-0.001,0,2536,2021-01-15 19:00:36:818
0.024,-0.192,-9.867,0,-0.001,0,2546,2021-01-15 19:00:36:828
0.024,-0.192,-9.867,0,-0.001,0,2555,2021-01-15 19:00:36:837
0.024,-0.192,-9.867,0,-0.001,0,2565,2021-01-15 19:00:36:847
0.024,-0.192,-9.867,0,-0.001,0,2575,2021-01-15 19:00:36:857
0.024,-0.192,-9.867,0,-0.001,0,2585,2021-01-15 19:00:36:867
0.007,-0.187,-9.884,0,-0.001,0,2596,2021-01-15 19:00:36:878
0.007,-0.187,-9.884,0,-0.001,0,2606,2021-01-15 19:00:36:888
0.007,-0.187,-9.884,0,-0.001,0,2615,2021-01-15 19:00:36:897
0.007,-0.187,-9.884,0,-0.001,0,2625,2021-01-15 19:00:36:907
0.007,-0.187,-9.884,0,-0.001,0,2636,2021-01-15 19:00:36:918
0.007,-0.187,-9.884,0,-0.001,0,2647,2021-01-15 19:00:36:929
0.007,-0.187,-9.884,0,-0.001,0,2655,2021-01-15 19:00:36:937
0.038,-0.192,-9.862,0,-0.001,0,2666,2021-01-15 19:00:36:948
0.038,-0.192,-9.862,0,-0.001,0,2675,2021-01-15 19:00:36:957
0.038,-0.192,-9.862,0,-0.001,0,2686,2021-01-15 19:00:36:968
0.038,-0.192,-9.862,0,-0.001,0,2699,2021-01-15 19:00:36:981
0.038,-0.192,-9.862,0,-0.001,0,2705,2021-01-15 19:00:36:987
0.026,-0.192,-9.848,0,-0.001,0,2718,2021-01-15 19:00:37:000
0.026,-0.192,-9.848,0,-0.001,0,2726,2021-01-15 19:00:37:008
0.026,-0.192,-9.848,0,-0.001,0,2735,2021-01-15 19:00:37:017
0.026,-0.192,-9.848,0,-0.001,0,2749,2021-01-15 19:00:37:031
0.026,-0.192,-9.848,0,-0.001,0,2755,2021-01-15 19:00:37:037
0.026,-0.192,-9.848,0,-0.001,0,2765,2021-01-15 19:00:37:047
0.019,-0.199,-9.862,0,-0.001,0,2775,2021-01-15 19:00:37:057
0.019,-0.199,-9.862,0,-0.001,0,2785,2021-01-15 19:00:37:067
0.019,-0.199,-9.862,0,-0.001,0,2795,2021-01-15 19:00:37:077
0.019,-0.199,-9.862,0,-0.001,0,2805,2021-01-15 19:00:37:087
0.019,-0.199,-9.862,0,-0.001,0,2816,2021-01-15 19:00:37:098
0.019,-0.199,-9.862,0,-0.001,0,2825,2021-01-15 19:00:37:107
0.031,-0.175,-9.872,0,-0.001,0,2835,2021-01-15 19:00:37:117
0.031,-0.175,-9.872,0,-0.001,0,2845,2021-01-15 19:00:37:127
0.031,-0.175,-9.872,0,-0.001,0,2855,2021-01-15 19:00:37:137
0.031,-0.175,-9.872,0,-0.001,0,2870,2021-01-15 19:00:37:152
0.031,-0.175,-9.872,0,-0.002,0,2877,2021-01-15 19:00:37:159
0.031,-0.175,-9.872,0,-0.002,0,2885,2021-01-15 19:00:37:167
0.031,-0.175,-9.872,0,-0.002,0,2895,2021-01-15 19:00:37:177
0.029,-0.177,-9.869,0,-0.002,0,2905,2021-01-15 19:00:37:187
0.029,-0.177,-9.869,0,-0.002,0,2915,2021-01-15 19:00:37:197
0.029,-0.177,-9.869,0,-0.002,0,2929,2021-01-15 19:00:37:211
0.029,-0.177,-9.869,0,-0.002,0,2935,2021-01-15 19:00:37:217
0.029,-0.177,-9.869,0,-0.002,0,2946,2021-01-15 19:00:37:228
0.029,-0.177,-9.869,0,-0.002,0,2955,2021-01-15 19:00:37:237
0.029,-0.177,-9.869,0,-0.002,0,2965,2021-01-15 19:00:37:247
0.014,-0.199,-9.869,0,-0.002,0,2975,2021-01-15 19:00:37:257
0.014,-0.199,-9.869,0,-0.002,0,2985,2021-01-15 19:00:37:267
0.014,-0.199,-9.869,0,-0.001,0,2995,2021-01-15 19:00:37:277
0.014,-0.199,-9.869,0,-0.001,0,3005,2021-01-15 19:00:37:287
0.014,-0.199,-9.869,0,-0.001,0,3015,2021-01-15 19:00:37:297
0.014,-0.199,-9.869,0,-0.001,0,3025,2021-01-15 19:00:37:307
0.014,-0.199,-9.869,0,-0.001,0,3035,2021-01-15 19:00:37:317
0.014,-0.199,-9.869,0,-0.001,0,3045,2021-01-15 19:00:37:327
0.014,-0.199,-9.869,0,-0.001,0,3055,2021-01-15 19:00:37:337
0.029,-0.201,-9.862,0,-0.001,0,3065,2021-01-15 19:00:37:347
0.029,-0.201,-9.862,0,-0.001,0,3075,2021-01-15 19:00:37:357
0.029,-0.201,-9.862,0,-0.001,0,3085,2021-01-15 19:00:37:367
0.029,-0.201,-9.862,0,-0.001,0,3095,2021-01-15 19:00:37:377
0.029,-0.201,-9.862,0,-0.001,0,3105,2021-01-15 19:00:37:387
0.029,-0.201,-9.862,0,-0.001,0,3115,2021-01-15 19:00:37:397
0.029,-0.201,-9.862,0,-0.001,0,3125,2021-01-15 19:00:37:407
0.029,-0.184,-9.86,0,-0.001,0,3135,2021-01-15 19:00:37:417
0.029,-0.184,-9.86,0,-0.001,0,3146,2021-01-15 19:00:37:428
0.029,-0.184,-9.86,0,-0.001,0,3155,2021-01-15 19:00:37:437
0.029,-0.184,-9.86,0,-0.001,0,3165,2021-01-15 19:00:37:447
0.029,-0.184,-9.86,0,-0.001,0,3175,2021-01-15 19:00:37:457
0.029,-0.184,-9.86,0,-0.001,0,3186,2021-01-15 19:00:37:468
0.031,-0.184,-9.86,0,-0.001,0,3195,2021-01-15 19:00:37:477
0.031,-0.184,-9.86,0,-0.001,0,3205,2021-01-15 19:00:37:487
0.031,-0.184,-9.86,0,-0.001,0,3215,2021-01-15 19:00:37:497
0.031,-0.184,-9.86,0,-0.001,0,3225,2021-01-15 19:00:37:507
0.031,-0.184,-9.86,0,0,0,3235,2021-01-15 19:00:37:517
0.031,-0.184,-9.86,0,0,0,3246,2021-01-15 19:00:37:528
0.005,-0.184,-9.867,0,0,0,3255,2021-01-15 19:00:37:537
0.005,-0.184,-9.867,0,0,0,3270,2021-01-15 19:00:37:552
0.005,-0.184,-9.867,0,0,0,3275,2021-01-15 19:00:37:557
0.005,-0.184,-9.867,0,0,0,3285,2021-01-15 19:00:37:567
0.005,-0.184,-9.867,0,0,0,3297,2021-01-15 19:00:37:579
0.005,-0.184,-9.867,0,0,0,3305,2021-01-15 19:00:37:587
0.026,-0.18,-9.852,0,0,0,3315,2021-01-15 19:00:37:597
0.026,-0.18,-9.852,0,0,0,3325,2021-01-15 19:00:37:607
0.026,-0.18,-9.852,0,0,0,3335,2021-01-15 19:00:37:617
0.026,-0.18,-9.852,0,0,0,3345,2021-01-15 19:00:37:627
0.026,-0.18,-9.852,0,-0.001,0,3355,2021-01-15 19:00:37:637
0.026,-0.18,-9.852,0,-0.001,0,3365,2021-01-15 19:00:37:647
0.014,-0.192,-9.85,0,-0.001,0,3375,2021-01-15 19:00:37:657
0.014,-0.192,-9.85,0,-0.001,0,3385,2021-01-15 19:00:37:667
0.014,-0.192,-9.85,0,-0.001,0,3395,2021-01-15 19:00:37:677
0.014,-0.192,-9.85,0,-0.001,0,3405,2021-01-15 19:00:37:687
0.014,-0.192,-9.85,0,-0.001,0,3415,2021-01-15 19:00:37:697
0.014,-0.192,-9.85,0,-0.001,0,3425,2021-01-15 19:00:37:707
0.026,-0.196,-9.862,0,-0.001,0,3435,2021-01-15 19:00:37:717
0.026,-0.196,-9.862,0,-0.001,0,3446,2021-01-15 19:00:37:728
0.026,-0.196,-9.862,0,-0.001,0,3455,2021-01-15 19:00:37:737
0.026,-0.196,-9.862,0,-0.001,0,3465,2021-01-15 19:00:37:747
0.026,-0.196,-9.862,0,-0.001,0,3477,2021-01-15 19:00:37:759
0.026,-0.196,-9.862,0,-0.001,0,3485,2021-01-15 19:00:37:767
0.024,-0.199,-9.874,0,-0.001,0,3496,2021-01-15 19:00:37:778
0.024,-0.199,-9.874,0,-0.001,0,3505,2021-01-15 19:00:37:787
0.024,-0.199,-9.874,0,-0.001,0,3518,2021-01-15 19:00:37:800
0.024,-0.199,-9.874,0,-0.001,0,3525,2021-01-15 19:00:37:807
0.024,-0.199,-9.874,0,-0.001,0,3536,2021-01-15 19:00:37:818
0.024,-0.199,-9.874,0,-0.001,0,3545,2021-01-15 19:00:37:827
0.019,-0.196,-9.843,0,-0.001,0,3555,2021-01-15 19:00:37:837
0.019,-0.196,-9.843,0,-0.001,0,3567,2021-01-15 19:00:37:849
0.019,-0.196,-9.843,0,-0.001,0,3576,2021-01-15 19:00:37:858
0.019,-0.196,-9.843,0,-0.001,0,3585,2021-01-15 19:00:37:867
0.019,-0.196,-9.843,0,0,0,3595,2021-01-15 19:00:37:877
0.019,-0.196,-9.843,0,0,0,3605,2021-01-15 19:00:37:887
0.036,-0.184,-9.867,0,0,0,3616,2021-01-15 19:00:37:898
0.036,-0.184,-9.867,0,0,0,3625,2021-01-15 19:00:37:907
0.036,-0.184,-9.867,0,0,0,3635,2021-01-15 19:00:37:917
0.036,-0.184,-9.867,0,0,0,3645,2021-01-15 19:00:37:927
0.036,-0.184,-9.867,0,0,0,3655,2021-01-15 19:00:37:937
0.036,-0.184,-9.867,0,0,0,3665,2021-01-15 19:00:37:947
0.007,-0.182,-9.869,0,0,0,3675,2021-01-15 19:00:37:957
0.007,-0.182,-9.869,0,0,0,3685,2021-01-15 19:00:37:967
0.007,-0.182,-9.869,0,0,0,3695,2021-01-15 19:00:37:977
0.007,-0.182,-9.869,0,0,0,3705,2021-01-15 19:00:37:987
0.007,-0.182,-9.869,0,0,0,3715,2021-01-15 19:00:37:997
0.007,-0.182,-9.869,0,0,0,3727,2021-01-15 19:00:38:009
0.036,-0.192,-9.86,0,0,0,3735,2021-01-15 19:00:38:017
0.036,-0.192,-9.86,0,0,0,3745,2021-01-15 19:00:38:027
0.036,-0.192,-9.86,0,0,0,3755,2021-01-15 19:00:38:037
0.036,-0.192,-9.86,0,0,0,3766,2021-01-15 19:00:38:048
0.036,-0.192,-9.86,0,0,0,3775,2021-01-15 19:00:38:057
0.036,-0.192,-9.86,0,0,0,3785,2021-01-15 19:00:38:067
0.017,-0.177,-9.872,0,0,0,3795,2021-01-15 19:00:38:077
0.017,-0.177,-9.872,0,0,0,3805,2021-01-15 19:00:38:087
0.017,-0.177,-9.872,0,0,0,3816,2021-01-15 19:00:38:098
0.017,-0.177,-9.872,0,0,0,3825,2021-01-15 19:00:38:107
0.017,-0.177,-9.872,0,-0.001,0,3837,2021-01-15 19:00:38:119
0.017,-0.177,-9.872,0,-0.001,0,3846,2021-01-15 19:00:38:128
0.038,-0.175,-9.876,0,-0.001,0,3855,2021-01-15 19:00:38:137
0.038,-0.175,-9.876,0,-0.001,0,3866,2021-01-15 19:00:38:148
0.038,-0.175,-9.876,0,-0.001,0,3875,2021-01-15 19:00:38:157
0.038,-0.175,-9.876,0,-0.001,0,3885,2021-01-15 19:00:38:167
0.038,-0.175,-9.876,0,-0.001,0,3895,2021-01-15 19:00:38:177
0.038,-0.175,-9.876,0,-0.001,0,3905,2021-01-15 19:00:38:187
0.012,-0.194,-9.848,0,-0.001,0,3915,2021-01-15 19:00:38:197
0.012,-0.194,-9.848,0,-0.001,0,3925,2021-01-15 19:00:38:207
0.012,-0.194,-9.848,0,-0.001,0,3936,2021-01-15 19:00:38:218
0.012,-0.194,-9.848,0,-0.001,0,3947,2021-01-15 19:00:38:229
0.012,-0.194,-9.848,0,-0.001,0,3956,2021-01-15 19:00:38:238
0.012,-0.194,-9.848,0,-0.001,0,3966,2021-01-15 19:00:38:248
0.002,-0.189,-9.855,0,-0.001,0,3975,2021-01-15 19:00:38:257
0.002,-0.189,-9.855,0,-0.001,0,3985,2021-01-15 19:00:38:267
0.002,-0.189,-9.855,0,-0.001,0,3995,2021-01-15 19:00:38:277
0.002,-0.189,-9.855,0,-0.001,0,4005,2021-01-15 19:00:38:287
0.002,-0.189,-9.855,0,-0.001,0,4015,2021-01-15 19:00:38:297
0.002,-0.189,-9.855,0,-0.001,0,4025,2021-01-15 19:00:38:307
0.031,-0.187,-9.84,0,-0.001,0,4035,2021-01-15 19:00:38:317
0.031,-0.187,-9.84,0,-0.001,0,4045,2021-01-15 19:00:38:327
0.031,-0.187,-9.84,0,-0.001,0,4055,2021-01-15 19:00:38:337
0.031,-0.187,-9.84,0,-0.001,0,4065,2021-01-15 19:00:38:347
0.031,-0.187,-9.84,0,-0.001,0,4076,2021-01-15 19:00:38:358
0.031,-0.187,-9.84,0,-0.001,0,4085,2021-01-15 19:00:38:367
0.01,-0.187,-9.843,0,-0.001,0,4095,2021-01-15 19:00:38:377
0.01,-0.187,-9.843,0,-0.001,0,4105,2021-01-15 19:00:38:387
0.01,-0.187,-9.843,0,-0.001,0,4115,2021-01-15 19:00:38:397
0.01,-0.187,-9.843,0,-0.001,0,4125,2021-01-15 19:00:38:407
0.01,-0.187,-9.843,0,-0.001,0,4135,2021-01-15 19:00:38:417
0.01,-0.187,-9.843,0,-0.001,0,4145,2021-01-15 19:00:38:427
0.019,-0.177,-9.838,0,-0.001,0,4156,2021-01-15 19:00:38:438
0.019,-0.177,-9.838,0,-0.001,0,4170,2021-01-15 19:00:38:452
0.019,-0.177,-9.838,0,-0.001,0,4175,2021-01-15 19:00:38:457
0.019,-0.177,-9.838,0,-0.001,0,4186,2021-01-15 19:00:38:468
0.019,-0.177,-9.838,0,-0.001,0,4196,2021-01-15 19:00:38:478
0.019,-0.177,-9.838,0,-0.001,0,4206,2021-01-15 19:00:38:488
0.024,-0.189,-9.86,0,-0.001,0,4215,2021-01-15 19:00:38:497
0.024,-0.189,-9.86,0,-0.001,0,4225,2021-01-15 19:00:38:507
0.024,-0.189,-9.86,0,-0.001,0,4235,2021-01-15 19:00:38:517
0.024,-0.189,-9.86,0,-0.001,0,4245,2021-01-15 19:00:38:527
0.024,-0.189,-9.86,0,-0.001,0,4255,2021-01-15 19:00:38:537
0.024,-0.189,-9.86,0,-0.001,0,4268,2021-01-15 19:00:38:550
0.017,-0.192,-9.843,0,-0.001,0,4275,2021-01-15 19:00:38:557
0.017,-0.192,-9.843,0,-0.001,0,4285,2021-01-15 19:00:38:567
0.017,-0.192,-9.843,0,-0.001,0,4295,2021-01-15 19:00:38:577
0.017,-0.192,-9.843,0,-0.001,0,4305,2021-01-15 19:00:38:587
0.017,-0.192,-9.843,0,-0.001,0,4315,2021-01-15 19:00:38:597
0.017,-0.192,-9.843,0,0,0,4325,2021-01-15 19:00:38:607
0.005,-0.189,-9.86,0,0,0,4336,2021-01-15 19:00:38:618
0.005,-0.189,-9.86,0,0,0,4345,2021-01-15 19:00:38:627
0.005,-0.189,-9.86,0,0,0,4355,2021-01-15 19:00:38:637
0.005,-0.189,-9.86,0,0,0,4366,2021-01-15 19:00:38:648
0.005,-0.189,-9.86,0,0,0,4375,2021-01-15 19:00:38:657
0.005,-0.189,-9.86,0,0,0,4386,2021-01-15 19:00:38:668
0.034,-0.184,-9.85,0,0,0,4395,2021-01-15 19:00:38:677
0.034,-0.184,-9.85,0,0,0,4405,2021-01-15 19:00:38:687
0.034,-0.184,-9.85,0,0,0,4415,2021-01-15 19:00:38:697
0.034,-0.184,-9.85,0,0,0,4425,2021-01-15 19:00:38:707
0.034,-0.184,-9.85,0,-0.001,0,4436,2021-01-15 19:00:38:718
0.034,-0.184,-9.85,0,-0.001,0,4445,2021-01-15 19:00:38:727
0.024,-0.182,-9.852,0,-0.001,0,4456,2021-01-15 19:00:38:738
0.024,-0.182,-9.852,0,-0.001,0,4465,2021-01-15 19:00:38:747
0.024,-0.182,-9.852,0,-0.001,0,4475,2021-01-15 19:00:38:757
0.024,-0.182,-9.852,0,-0.001,0,4485,2021-01-15 19:00:38:767
0.024,-0.182,-9.852,0,-0.001,0,4495,2021-01-15 19:00:38:777
0.024,-0.182,-9.852,0,-0.001,0,4505,2021-01-15 19:00:38:787
0.024,-0.182,-9.852,0,-0.001,0,4515,2021-01-15 19:00:38:797
0.024,-0.18,-9.855,0,-0.001,0,4525,2021-01-15 19:00:38:807
0.024,-0.18,-9.855,0,-0.001,0,4535,2021-01-15 19:00:38:817
0.024,-0.18,-9.855,0,-0.001,0,4545,2021-01-15 19:00:38:827
0.024,-0.18,-9.855,0,-0.001,0,4555,2021-01-15 19:00:38:837
0.024,-0.18,-9.855,0,-0.001,0,4565,2021-01-15 19:00:38:847
0.007,-0.187,-9.86,0,-0.001,0,4575,2021-01-15 19:00:38:857
0.007,-0.187,-9.86,0,-0.001,0,4585,2021-01-15 19:00:38:867
0.007,-0.187,-9.86,0,-0.001,0,4596,2021-01-15 19:00:38:878
0.007,-0.187,-9.86,0,-0.001,0,4606,2021-01-15 19:00:38:888
0.007,-0.187,-9.86,0,-0.001,0,4615,2021-01-15 19:00:38:897
0.007,-0.187,-9.86,0,-0.001,0,4625,2021-01-15 19:00:38:907
0.019,-0.187,-9.833,0,-0.001,0,4635,2021-01-15 19:00:38:917
0.019,-0.187,-9.833,0,-0.001,0,4645,2021-01-15 19:00:38:927
0.019,-0.187,-9.833,0,-0.001,0,4656,2021-01-15 19:00:38:938
0.019,-0.187,-9.833,0,-0.001,0,4665,2021-01-15 19:00:38:947
0.019,-0.187,-9.833,0,0,0,4675,2021-01-15 19:00:38:957
0.019,-0.187,-9.833,0,0,0,4685,2021-01-15 19:00:38:967
0.005,-0.177,-9.843,0,0,0,4695,2021-01-15 19:00:38:977
0.005,-0.177,-9.843,0,0,0,4705,2021-01-15 19:00:38:987
0.005,-0.177,-9.843,0,0,0,4715,2021-01-15 19:00:38:997
0.005,-0.177,-9.843,0,0,0,4725,2021-01-15 19:00:39:007
0.005,-0.177,-9.843,0,0,0,4735,2021-01-15 19:00:39:017
0.005,-0.177,-9.843,0,0,0,4747,2021-01-15 19:00:39:029
0.029,-0.184,-9.855,0,0,0,4756,2021-01-15 19:00:39:038
0.029,-0.184,-9.855,0,0,0,4765,2021-01-15 19:00:39:047
0.029,-0.184,-9.855,0,0,0,4775,2021-01-15 19:00:39:057
0.029,-0.184,-9.855,0,0,0,4786,2021-01-15 19:00:39:068
0.029,-0.184,-9.855,0,0,0,4796,2021-01-15 19:00:39:078
0.029,-0.184,-9.855,0,0,0,4805,2021-01-15 19:00:39:087
0.005,-0.184,-9.845,0,0,0,4815,2021-01-15 19:00:39:097
0.005,-0.184,-9.845,0,0,0,4825,2021-01-15 19:00:39:107
0.005,-0.184,-9.845,0,0,0,4835,2021-01-15 19:00:39:117
0.005,-0.184,-9.845,0,0,0,4845,2021-01-15 19:00:39:127
0.005,-0.184,-9.845,0,0,0,4855,2021-01-15 19:00:39:137
0.005,-0.184,-9.845,0,0,0,4866,2021-01-15 19:00:39:148
0.036,-0.177,-9.867,0,0,0,4875,2021-01-15 19:00:39:157
0.036,-0.177,-9.867,0,0,0,4885,2021-01-15 19:00:39:167
0.036,-0.177,-9.867,0,0,0,4895,2021-01-15 19:00:39:177
0.036,-0.177,-9.867,0,0,0,4905,2021-01-15 19:00:39:187
0.036,-0.177,-9.867,0,-0.001,0,4916,2021-01-15 19:00:39:198
0.036,-0.177,-9.867,0,-0.001,0,4925,2021-01-15 19:00:39:207
0.029,-0.192,-9.852,0,-0.001,0,4936,2021-01-15 19:00:39:218
0.029,-0.192,-9.852,0,-0.001,0,4945,2021-01-15 19:00:39:227
0.029,-0.192,-9.852,0,-0.001,0,4955,2021-01-15 19:00:39:237
0.029,-0.192,-9.852,0,-0.001,0,4965,2021-01-15 19:00:39:247
0.029,-0.192,-9.852,0,-0.001,0,4976,2021-01-15 19:00:39:258
0.029,-0.192,-9.852,0,-0.001,0,4986,2021-01-15 19:00:39:268
0.019,-0.184,-9.874,0,-0.001,0,4995,2021-01-15 19:00:39:277
0.019,-0.184,-9.874,0,-0.001,0,5005,2021-01-15 19:00:39:287
0.019,-0.184,-9.874,0,-0.001,0,5015,2021-01-15 19:00:39:297
0.019,-0.184,-9.874,0,-0.001,0,5025,2021-01-15 19:00:39:307
0.019,-0.184,-9.874,0,-0.001,0,5035,2021-01-15 19:00:39:317
0.019,-0.184,-9.874,0,0,0,5045,2021-01-15 19:00:39:327
0.024,-0.194,-9.855,0,0,0,5055,2021-01-15 19:00:39:337
0.024,-0.194,-9.855,0,0,0,5065,2021-01-15 19:00:39:347
0.024,-0.194,-9.855,0,0,0,5075,2021-01-15 19:00:39:357
0.024,-0.194,-9.855,0,0,0,5087,2021-01-15 19:00:39:369
0.024,-0.194,-9.855,0,0,0,5095,2021-01-15 19:00:39:377
0.024,-0.194,-9.855,0,0,0,5105,2021-01-15 19:00:39:387
0.031,-0.18,-9.864,0,0,0,5116,2021-01-15 19:00:39:398
0.031,-0.18,-9.864,0,0,0,5125,2021-01-15 19:00:39:407
0.031,-0.18,-9.864,0,0,0,5136,2021-01-15 19:00:39:418
0.031,-0.18,-9.864,0,0,0,5145,2021-01-15 19:00:39:427
0.031,-0.18,-9.864,0,-0.002,0,5156,2021-01-15 19:00:39:438
0.031,-0.18,-9.864,0,-0.002,0,5165,2021-01-15 19:00:39:447
0.024,-0.184,-9.826,0,-0.002,0,5175,2021-01-15 19:00:39:457
0.024,-0.184,-9.826,0,-0.002,0,5185,2021-01-15 19:00:39:467
0.024,-0.184,-9.826,0,-0.002,0,5195,2021-01-15 19:00:39:477
0.024,-0.184,-9.826,0,-0.002,0,5205,2021-01-15 19:00:39:487
0.024,-0.184,-9.826,0,-0.002,0,5215,2021-01-15 19:00:39:497
0.024,-0.184,-9.826,0,-0.002,0,5225,2021-01-15 19:00:39:507
0.012,-0.194,-9.881,0,-0.002,0,5235,2021-01-15 19:00:39:517
0.012,-0.194,-9.881,0,-0.002,0,5245,2021-01-15 19:00:39:527
0.012,-0.194,-9.881,0,-0.002,0,5258,2021-01-15 19:00:39:540
0.012,-0.194,-9.881,0,-0.002,0,5265,2021-01-15 19:00:39:547
0.012,-0.194,-9.881,0,-0.001,0,5275,2021-01-15 19:00:39:557
0.012,-0.194,-9.881,0,-0.001,0,5285,2021-01-15 19:00:39:567
0.026,-0.189,-9.862,0,-0.001,0,5295,2021-01-15 19:00:39:577
0.026,-0.189,-9.862,0,-0.001,0,5308,2021-01-15 19:00:39:590
