sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.127;9.793;-0.043;0.0;0.0;0.0;1210;2021-01-16 16:14:26:391
-0.127;9.793;-0.043;0.0;0.0;0.0;1215;2021-01-16 16:14:26:396
-0.127;9.793;-0.043;0.0;0.0;0.0;1226;2021-01-16 16:14:26:407
-0.127;9.793;-0.043;0.0;0.0;0.0;1238;2021-01-16 16:14:26:419
-0.127;9.793;-0.043;0.0;0.0;0.0;1246;2021-01-16 16:14:26:427
-0.127;9.793;-0.043;0.0;0.0;0.0;1255;2021-01-16 16:14:26:436
-0.141;9.783;-0.041;0.0;0.0;0.0;1265;2021-01-16 16:14:26:446
-0.141;9.783;-0.041;0.0;0.0;0.0;1275;2021-01-16 16:14:26:456
-0.141;9.783;-0.041;0.0;0.0;0.0;1287;2021-01-16 16:14:26:468
-0.141;9.783;-0.041;0.0;0.0;0.0;1295;2021-01-16 16:14:26:476
-0.141;9.783;-0.041;0.0;0.0;0.0;1305;2021-01-16 16:14:26:486
-0.141;9.783;-0.041;0.0;0.0;0.0;1316;2021-01-16 16:14:26:497
-0.12;9.783;-0.048;0.0;0.0;0.0;1325;2021-01-16 16:14:26:506
-0.12;9.783;-0.048;0.0;0.0;0.0;1335;2021-01-16 16:14:26:516
-0.12;9.783;-0.048;0.0;0.0;0.0;1345;2021-01-16 16:14:26:526
-0.12;9.783;-0.048;0.0;0.0;0.0;1355;2021-01-16 16:14:26:536
-0.12;9.783;-0.048;0.0;0.0;0.0;1365;2021-01-16 16:14:26:546
-0.12;9.783;-0.048;0.0;0.0;0.0;1375;2021-01-16 16:14:26:556
-0.144;9.79;-0.034;0.0;0.0;0.0;1385;2021-01-16 16:14:26:566
-0.144;9.79;-0.034;0.0;0.0;0.0;1396;2021-01-16 16:14:26:577
-0.144;9.79;-0.034;0.0;0.0;0.0;1406;2021-01-16 16:14:26:587
-0.144;9.79;-0.034;0.0;0.0;0.0;1415;2021-01-16 16:14:26:596
-0.144;9.79;-0.034;0.0;0.0;0.0;1425;2021-01-16 16:14:26:606
-0.144;9.79;-0.034;0.0;0.0;0.0;1435;2021-01-16 16:14:26:616
-0.134;9.778;-0.029;0.0;0.0;0.0;1445;2021-01-16 16:14:26:626
-0.134;9.778;-0.029;0.0;0.0;0.0;1455;2021-01-16 16:14:26:636
-0.134;9.778;-0.029;0.0;0.0;0.0;1465;2021-01-16 16:14:26:646
-0.134;9.778;-0.029;0.0;0.0;0.0;1475;2021-01-16 16:14:26:656
-0.134;9.778;-0.029;0.001;0.0;0.0;1488;2021-01-16 16:14:26:669
-0.134;9.778;-0.029;0.001;0.0;0.0;1497;2021-01-16 16:14:26:678
-0.134;9.785;-0.036;0.001;0.0;0.0;1506;2021-01-16 16:14:26:687
-0.134;9.785;-0.036;0.001;0.0;0.0;1515;2021-01-16 16:14:26:696
-0.134;9.785;-0.036;0.001;0.0;0.0;1526;2021-01-16 16:14:26:707
-0.134;9.785;-0.036;0.001;0.0;0.0;1535;2021-01-16 16:14:26:716
-0.134;9.785;-0.036;0.001;0.0;0.0;1545;2021-01-16 16:14:26:726
-0.134;9.785;-0.036;0.001;0.0;0.0;1555;2021-01-16 16:14:26:736
-0.117;9.785;-0.048;0.001;0.0;0.0;1565;2021-01-16 16:14:26:746
-0.117;9.785;-0.048;0.001;0.0;0.0;1577;2021-01-16 16:14:26:758
-0.117;9.785;-0.048;0.001;0.0;0.0;1585;2021-01-16 16:14:26:766
-0.117;9.785;-0.048;0.001;0.0;0.0;1596;2021-01-16 16:14:26:777
-0.117;9.785;-0.048;0.001;0.0;0.0;1605;2021-01-16 16:14:26:786
-0.117;9.785;-0.048;0.0;0.0;0.0;1615;2021-01-16 16:14:26:796
-0.127;9.783;-0.043;0.0;0.0;0.0;1632;2021-01-16 16:14:26:813
-0.127;9.783;-0.043;0.0;0.0;0.0;1636;2021-01-16 16:14:26:817
-0.127;9.783;-0.043;0.0;0.0;0.0;1645;2021-01-16 16:14:26:826
-0.127;9.783;-0.043;0.0;0.0;0.0;1656;2021-01-16 16:14:26:837
-0.127;9.783;-0.043;0.0;0.0;0.0;1669;2021-01-16 16:14:26:850
-0.127;9.783;-0.043;0.0;0.0;0.0;1676;2021-01-16 16:14:26:857
-0.144;9.773;-0.043;0.0;0.0;0.0;1685;2021-01-16 16:14:26:866
-0.144;9.773;-0.043;0.0;0.0;0.0;1695;2021-01-16 16:14:26:876
-0.144;9.773;-0.043;0.0;0.0;0.0;1706;2021-01-16 16:14:26:887
-0.144;9.773;-0.043;0.0;0.0;0.0;1715;2021-01-16 16:14:26:896
-0.144;9.773;-0.043;0.0;0.0;0.0;1725;2021-01-16 16:14:26:906
-0.144;9.773;-0.043;0.0;0.0;0.0;1735;2021-01-16 16:14:26:916
-0.108;9.785;-0.041;0.0;0.0;0.0;1745;2021-01-16 16:14:26:926
-0.108;9.785;-0.041;0.0;0.0;0.0;1755;2021-01-16 16:14:26:936
-0.108;9.785;-0.041;0.0;0.0;0.0;1765;2021-01-16 16:14:26:946
-0.108;9.785;-0.041;0.0;0.0;0.0;1775;2021-01-16 16:14:26:956
-0.108;9.785;-0.041;0.0;0.0;0.0;1785;2021-01-16 16:14:26:966
-0.108;9.785;-0.041;0.0;0.0;0.0;1795;2021-01-16 16:14:26:976
-0.136;9.788;-0.045;0.0;0.0;0.0;1807;2021-01-16 16:14:26:988
-0.136;9.788;-0.045;0.0;0.0;0.0;1815;2021-01-16 16:14:26:996
-0.136;9.788;-0.045;0.0;0.0;0.0;1825;2021-01-16 16:14:27:006
-0.136;9.788;-0.045;0.0;0.0;0.0;1837;2021-01-16 16:14:27:018
-0.136;9.788;-0.045;0.0;0.0;0.0;1848;2021-01-16 16:14:27:029
-0.136;9.788;-0.045;0.0;0.0;0.0;1855;2021-01-16 16:14:27:036
-0.117;9.781;-0.043;0.0;0.0;0.0;1865;2021-01-16 16:14:27:046
-0.117;9.781;-0.043;0.0;0.0;0.0;1875;2021-01-16 16:14:27:056
-0.117;9.781;-0.043;0.0;0.0;0.0;1885;2021-01-16 16:14:27:066
-0.117;9.781;-0.043;0.0;0.0;0.0;1895;2021-01-16 16:14:27:076
-0.117;9.781;-0.043;0.0;0.0;0.0;1905;2021-01-16 16:14:27:086
-0.117;9.781;-0.043;0.0;0.0;0.0;1915;2021-01-16 16:14:27:096
-0.113;9.783;-0.045;0.0;0.0;0.0;1926;2021-01-16 16:14:27:107
-0.113;9.783;-0.045;0.0;0.0;0.0;1935;2021-01-16 16:14:27:116
-0.113;9.783;-0.045;0.0;0.0;0.0;1945;2021-01-16 16:14:27:126
-0.113;9.783;-0.045;0.0;0.0;0.0;1955;2021-01-16 16:14:27:136
-0.113;9.783;-0.045;0.0;0.0;0.0;1968;2021-01-16 16:14:27:149
-0.113;9.783;-0.045;0.0;0.0;0.0;1975;2021-01-16 16:14:27:156
-0.115;9.781;-0.034;0.0;0.0;0.0;1985;2021-01-16 16:14:27:166
-0.115;9.781;-0.034;0.0;0.0;0.0;1995;2021-01-16 16:14:27:176
-0.115;9.781;-0.034;0.0;0.0;0.0;2005;2021-01-16 16:14:27:186
-0.115;9.781;-0.034;0.0;0.0;0.0;2015;2021-01-16 16:14:27:196
-0.115;9.781;-0.034;0.0;0.0;0.0;2025;2021-01-16 16:14:27:206
-0.115;9.781;-0.034;0.0;0.0;0.0;2036;2021-01-16 16:14:27:217
-0.146;9.778;-0.024;0.0;0.0;0.0;2046;2021-01-16 16:14:27:227
-0.146;9.778;-0.024;0.0;0.0;0.0;2057;2021-01-16 16:14:27:238
-0.146;9.778;-0.024;0.0;0.0;0.0;2065;2021-01-16 16:14:27:246
-0.146;9.778;-0.024;0.0;0.0;0.0;2075;2021-01-16 16:14:27:256
-0.146;9.778;-0.024;0.0;0.0;0.0;2085;2021-01-16 16:14:27:266
-0.146;9.778;-0.024;0.0;0.0;0.0;2095;2021-01-16 16:14:27:276
-0.12;9.778;-0.017;0.0;0.0;0.0;2105;2021-01-16 16:14:27:286
-0.12;9.778;-0.017;0.0;0.0;0.0;2115;2021-01-16 16:14:27:296
-0.12;9.778;-0.017;0.0;0.0;0.0;2125;2021-01-16 16:14:27:306
-0.12;9.778;-0.017;0.0;0.0;0.0;2138;2021-01-16 16:14:27:319
-0.12;9.778;-0.017;0.0;0.0;0.0;2146;2021-01-16 16:14:27:327
-0.12;9.778;-0.017;0.0;0.0;0.0;2155;2021-01-16 16:14:27:336
-0.125;9.776;-0.019;0.0;0.0;0.0;2169;2021-01-16 16:14:27:350
-0.125;9.776;-0.019;0.0;0.0;0.0;2176;2021-01-16 16:14:27:357
-0.125;9.776;-0.019;0.0;0.0;0.0;2185;2021-01-16 16:14:27:366
-0.125;9.776;-0.019;0.0;0.0;0.0;2195;2021-01-16 16:14:27:376
-0.125;9.776;-0.019;0.0;0.0;0.0;2207;2021-01-16 16:14:27:388
-0.125;9.776;-0.019;0.0;0.0;0.0;2217;2021-01-16 16:14:27:398
-0.127;9.771;-0.026;0.0;0.0;0.0;2226;2021-01-16 16:14:27:407
-0.127;9.771;-0.026;0.0;0.0;0.0;2239;2021-01-16 16:14:27:420
-0.127;9.771;-0.026;0.0;0.0;0.0;2245;2021-01-16 16:14:27:426
-0.127;9.771;-0.026;0.0;0.0;0.0;2256;2021-01-16 16:14:27:437
-0.127;9.771;-0.026;0.0;0.0;0.0;2267;2021-01-16 16:14:27:448
-0.127;9.771;-0.026;0.0;0.0;0.0;2275;2021-01-16 16:14:27:456
-0.108;9.785;-0.038;0.0;0.0;0.0;2285;2021-01-16 16:14:27:466
-0.108;9.785;-0.038;0.0;0.0;0.0;2296;2021-01-16 16:14:27:477
-0.108;9.785;-0.038;0.0;0.0;0.0;2306;2021-01-16 16:14:27:487
-0.108;9.785;-0.038;0.0;0.0;0.0;2315;2021-01-16 16:14:27:496
-0.108;9.785;-0.038;0.0;0.0;0.0;2326;2021-01-16 16:14:27:507
-0.108;9.785;-0.038;0.0;0.0;0.0;2335;2021-01-16 16:14:27:516
-0.122;9.785;-0.024;0.0;0.0;0.0;2346;2021-01-16 16:14:27:527
-0.122;9.785;-0.024;0.0;0.0;0.0;2356;2021-01-16 16:14:27:537
-0.122;9.785;-0.024;0.0;0.0;0.0;2365;2021-01-16 16:14:27:546
-0.122;9.785;-0.024;0.0;0.0;0.0;2375;2021-01-16 16:14:27:556
-0.122;9.785;-0.024;0.0;0.0;0.0;2385;2021-01-16 16:14:27:566
-0.122;9.785;-0.024;0.0;0.0;0.0;2396;2021-01-16 16:14:27:577
-0.129;9.781;-0.026;0.0;0.0;0.0;2406;2021-01-16 16:14:27:587
-0.129;9.781;-0.026;0.0;0.0;0.0;2415;2021-01-16 16:14:27:596
-0.129;9.781;-0.026;0.0;0.0;0.0;2426;2021-01-16 16:14:27:607
-0.129;9.781;-0.026;0.0;0.0;0.0;2435;2021-01-16 16:14:27:616
-0.129;9.781;-0.026;0.0;0.0;0.0;2445;2021-01-16 16:14:27:626
-0.129;9.781;-0.026;0.0;0.0;0.0;2455;2021-01-16 16:14:27:636
-0.141;9.783;-0.053;0.0;0.0;0.0;2465;2021-01-16 16:14:27:646
-0.141;9.783;-0.053;0.0;0.0;0.0;2475;2021-01-16 16:14:27:656
-0.141;9.783;-0.053;0.0;0.0;0.0;2486;2021-01-16 16:14:27:667
-0.141;9.783;-0.053;0.0;0.0;0.0;2495;2021-01-16 16:14:27:676
-0.141;9.783;-0.053;0.0;0.0;0.0;2505;2021-01-16 16:14:27:686
-0.141;9.783;-0.053;0.0;0.0;0.0;2516;2021-01-16 16:14:27:697
-0.125;9.788;-0.017;0.0;0.0;0.0;2525;2021-01-16 16:14:27:706
-0.125;9.788;-0.017;0.0;0.0;0.0;2535;2021-01-16 16:14:27:716
-0.125;9.788;-0.017;0.0;0.0;0.0;2546;2021-01-16 16:14:27:727
-0.125;9.788;-0.017;0.0;0.0;0.0;2556;2021-01-16 16:14:27:737
-0.125;9.788;-0.017;0.0;-0.001;0.0;2565;2021-01-16 16:14:27:746
-0.125;9.788;-0.017;0.0;-0.001;0.0;2579;2021-01-16 16:14:27:760
-0.129;9.785;-0.029;0.0;-0.001;0.0;2585;2021-01-16 16:14:27:766
-0.129;9.785;-0.029;0.0;-0.001;0.0;2595;2021-01-16 16:14:27:776
-0.129;9.785;-0.029;0.0;-0.001;0.0;2607;2021-01-16 16:14:27:788
-0.129;9.785;-0.029;0.0;-0.001;0.0;2615;2021-01-16 16:14:27:796
-0.129;9.785;-0.029;0.0;-0.001;0.0;2625;2021-01-16 16:14:27:806
-0.129;9.785;-0.029;0.0;-0.001;0.0;2635;2021-01-16 16:14:27:816
-0.136;9.793;-0.045;0.0;-0.001;0.0;2645;2021-01-16 16:14:27:826
-0.136;9.793;-0.045;0.0;-0.001;0.0;2656;2021-01-16 16:14:27:837
-0.136;9.793;-0.045;0.0;-0.001;0.0;2665;2021-01-16 16:14:27:846
-0.136;9.793;-0.045;0.0;-0.001;0.0;2676;2021-01-16 16:14:27:857
-0.136;9.793;-0.045;0.0;0.0;0.0;2685;2021-01-16 16:14:27:866
-0.136;9.793;-0.045;0.0;0.0;0.0;2695;2021-01-16 16:14:27:876
-0.134;9.783;-0.034;0.0;0.0;0.0;2706;2021-01-16 16:14:27:887
-0.134;9.783;-0.034;0.0;0.0;0.0;2715;2021-01-16 16:14:27:896
-0.134;9.783;-0.034;0.0;0.0;0.0;2725;2021-01-16 16:14:27:906
-0.134;9.783;-0.034;0.0;0.0;0.0;2735;2021-01-16 16:14:27:916
-0.134;9.783;-0.034;0.0;0.0;0.0;2745;2021-01-16 16:14:27:926
-0.134;9.783;-0.034;0.0;0.0;0.0;2755;2021-01-16 16:14:27:936
-0.136;9.776;-0.038;0.0;0.0;0.0;2765;2021-01-16 16:14:27:946
-0.136;9.776;-0.038;0.0;0.0;0.0;2775;2021-01-16 16:14:27:956
-0.136;9.776;-0.038;0.0;0.0;0.0;2785;2021-01-16 16:14:27:966
-0.136;9.776;-0.038;0.0;0.0;0.0;2795;2021-01-16 16:14:27:976
-0.136;9.776;-0.038;0.0;0.0;0.0;2807;2021-01-16 16:14:27:988
-0.136;9.776;-0.038;0.0;0.0;0.0;2815;2021-01-16 16:14:27:996
-0.117;9.788;-0.026;0.0;0.0;0.0;2825;2021-01-16 16:14:28:006
-0.117;9.788;-0.026;0.0;0.0;0.0;2835;2021-01-16 16:14:28:016
-0.117;9.788;-0.026;0.0;0.0;0.0;2845;2021-01-16 16:14:28:026
-0.117;9.788;-0.026;0.0;0.0;0.0;2856;2021-01-16 16:14:28:037
-0.117;9.788;-0.026;0.0;0.0;0.0;2865;2021-01-16 16:14:28:046
-0.117;9.788;-0.026;0.0;0.0;0.0;2875;2021-01-16 16:14:28:056
-0.125;9.781;-0.024;0.0;0.0;0.0;2886;2021-01-16 16:14:28:067
-0.125;9.781;-0.024;0.0;0.0;0.0;2896;2021-01-16 16:14:28:077
-0.125;9.781;-0.024;0.0;0.0;0.0;2905;2021-01-16 16:14:28:086
-0.125;9.781;-0.024;0.0;0.0;0.0;2916;2021-01-16 16:14:28:097
-0.125;9.781;-0.024;0.0;0.0;0.0;2926;2021-01-16 16:14:28:107
-0.125;9.781;-0.024;0.0;0.0;0.0;2935;2021-01-16 16:14:28:116
-0.129;9.79;-0.026;0.0;0.0;0.0;2945;2021-01-16 16:14:28:126
-0.129;9.79;-0.026;0.0;0.0;0.0;2955;2021-01-16 16:14:28:136
-0.129;9.79;-0.026;0.0;0.0;0.0;2965;2021-01-16 16:14:28:146
-0.129;9.79;-0.026;0.0;0.0;0.0;2975;2021-01-16 16:14:28:156
-0.129;9.79;-0.026;0.0;0.0;0.0;2985;2021-01-16 16:14:28:166
-0.129;9.79;-0.026;0.0;0.0;0.0;2995;2021-01-16 16:14:28:176
-0.134;9.788;-0.065;0.0;0.0;0.0;3005;2021-01-16 16:14:28:186
-0.134;9.788;-0.065;0.0;0.0;0.0;3015;2021-01-16 16:14:28:196
-0.134;9.788;-0.065;0.0;0.0;0.0;3025;2021-01-16 16:14:28:206
-0.134;9.788;-0.065;0.0;0.0;0.0;3035;2021-01-16 16:14:28:216
-0.134;9.788;-0.065;0.0;0.0;0.0;3046;2021-01-16 16:14:28:227
-0.134;9.788;-0.065;0.0;0.0;0.0;3055;2021-01-16 16:14:28:236
-0.134;9.788;-0.065;0.0;0.0;0.0;3065;2021-01-16 16:14:28:246
-0.134;9.788;-0.065;0.0;0.0;0.0;3075;2021-01-16 16:14:28:256
-0.134;9.788;-0.065;0.0;0.0;0.0;3087;2021-01-16 16:14:28:268
-0.134;9.788;-0.065;0.0;0.0;0.0;3096;2021-01-16 16:14:28:277
-0.134;9.788;-0.065;0.0;0.0;0.0;3106;2021-01-16 16:14:28:287
-0.132;9.778;-0.029;0.0;0.0;0.0;3115;2021-01-16 16:14:28:296
-0.132;9.778;-0.029;0.0;0.0;0.0;3130;2021-01-16 16:14:28:311
-0.132;9.778;-0.029;0.0;0.0;0.0;3135;2021-01-16 16:14:28:316
-0.132;9.778;-0.029;0.0;0.0;0.0;3145;2021-01-16 16:14:28:326
-0.132;9.778;-0.029;0.0;0.0;0.0;3155;2021-01-16 16:14:28:336
-0.132;9.778;-0.029;0.0;0.0;0.0;3168;2021-01-16 16:14:28:349
-0.132;9.778;-0.029;0.0;0.0;0.0;3175;2021-01-16 16:14:28:356
