ACCELEROMETER X (m/sֲ²),ACCELEROMETER Y (m/sֲ²),ACCELEROMETER Z (m/sֲ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.151,9.761,0.299,0,0,0,8756,2021-01-15 19:06:03:608
-0.151,9.761,0.299,0,0,0,8766,2021-01-15 19:06:03:618
-0.151,9.761,0.299,0,0,0,8777,2021-01-15 19:06:03:629
-0.151,9.761,0.299,0,0,0,8787,2021-01-15 19:06:03:639
-0.151,9.761,0.299,0,0,0,8796,2021-01-15 19:06:03:648
-0.151,9.761,0.299,0,0,0,8806,2021-01-15 19:06:03:658
-0.175,9.778,0.304,0,0,0,8819,2021-01-15 19:06:03:671
-0.175,9.778,0.304,0,0,0,8826,2021-01-15 19:06:03:678
-0.175,9.778,0.304,0,0,0,8836,2021-01-15 19:06:03:688
-0.175,9.778,0.304,0,0,0,8846,2021-01-15 19:06:03:698
-0.175,9.778,0.304,0,0,0,8856,2021-01-15 19:06:03:708
-0.175,9.778,0.304,0,0,0,8866,2021-01-15 19:06:03:718
-0.146,9.771,0.29,0,0,0,8875,2021-01-15 19:06:03:727
-0.146,9.771,0.29,0,0,0,8886,2021-01-15 19:06:03:738
-0.146,9.771,0.29,0,0,0,8896,2021-01-15 19:06:03:748
-0.146,9.771,0.29,0,0,0,8906,2021-01-15 19:06:03:758
-0.146,9.771,0.29,0,0.001,0,8916,2021-01-15 19:06:03:768
-0.175,9.766,0.268,0,0.001,0,8926,2021-01-15 19:06:03:778
-0.175,9.766,0.268,0,0.001,0,8936,2021-01-15 19:06:03:788
-0.175,9.766,0.268,0,0.001,0,8946,2021-01-15 19:06:03:798
-0.175,9.766,0.268,0,0.001,0,8956,2021-01-15 19:06:03:808
-0.175,9.766,0.268,0,0.001,0,8966,2021-01-15 19:06:03:818
-0.175,9.766,0.268,0,0.001,0,8976,2021-01-15 19:06:03:828
-0.168,9.769,0.28,0,0.001,0,8987,2021-01-15 19:06:03:839
-0.168,9.769,0.28,0,0.001,0,8996,2021-01-15 19:06:03:848
-0.168,9.769,0.28,0,0.001,0,9006,2021-01-15 19:06:03:858
-0.168,9.769,0.28,0,0.001,0,9018,2021-01-15 19:06:03:870
-0.168,9.769,0.28,0,0.001,0,9025,2021-01-15 19:06:03:877
-0.168,9.769,0.28,0,0.001,0,9037,2021-01-15 19:06:03:889
-0.172,9.754,0.287,0,0.001,0,9046,2021-01-15 19:06:03:898
-0.172,9.754,0.287,0,0.001,0,9057,2021-01-15 19:06:03:909
-0.172,9.754,0.287,0,0.001,0,9067,2021-01-15 19:06:03:919
-0.172,9.754,0.287,0,0.001,0,9076,2021-01-15 19:06:03:928
-0.172,9.754,0.287,0,0.001,0,9086,2021-01-15 19:06:03:938
-0.172,9.754,0.287,0,0.001,0,9096,2021-01-15 19:06:03:948
-0.172,9.754,0.287,0,0.001,0,9106,2021-01-15 19:06:03:958
-0.172,9.778,0.266,0,0.001,0,9116,2021-01-15 19:06:03:968
-0.172,9.778,0.266,0,0.001,0,9125,2021-01-15 19:06:03:977
-0.172,9.778,0.266,0,0.001,0,9136,2021-01-15 19:06:03:988
-0.172,9.778,0.266,0,0.001,0,9146,2021-01-15 19:06:03:998
-0.172,9.778,0.266,0,0,0,9156,2021-01-15 19:06:04:008
-0.172,9.778,0.266,0,0,0,9168,2021-01-15 19:06:04:020
-0.18,9.769,0.275,0,0,0,9175,2021-01-15 19:06:04:027
-0.18,9.769,0.275,0,0,0,9185,2021-01-15 19:06:04:037
-0.18,9.769,0.275,0,0,0,9196,2021-01-15 19:06:04:048
-0.18,9.769,0.275,0,0,0,9206,2021-01-15 19:06:04:058
-0.18,9.769,0.275,0,0,0,9216,2021-01-15 19:06:04:068
-0.18,9.769,0.275,0,0,0,9226,2021-01-15 19:06:04:078
-0.168,9.773,0.28,0,0,0,9236,2021-01-15 19:06:04:088
-0.168,9.773,0.28,0,0,0,9245,2021-01-15 19:06:04:097
-0.168,9.773,0.28,0,0,0,9256,2021-01-15 19:06:04:108
-0.168,9.773,0.28,0,0,0,9266,2021-01-15 19:06:04:118
-0.168,9.773,0.28,0,0,0,9275,2021-01-15 19:06:04:127
-0.168,9.773,0.28,0,0,0,9287,2021-01-15 19:06:04:139
-0.172,9.778,0.285,0,0,0,9295,2021-01-15 19:06:04:147
-0.172,9.778,0.285,0,0,0,9305,2021-01-15 19:06:04:157
-0.172,9.778,0.285,0,0,0,9315,2021-01-15 19:06:04:167
-0.172,9.778,0.285,0,0,0,9326,2021-01-15 19:06:04:178
-0.172,9.778,0.285,0,0,0,9336,2021-01-15 19:06:04:188
-0.172,9.778,0.285,0,0,0,9346,2021-01-15 19:06:04:198
-0.17,9.771,0.294,0,0,0,9356,2021-01-15 19:06:04:208
-0.17,9.771,0.294,0,0,0,9366,2021-01-15 19:06:04:218
-0.17,9.771,0.294,0,0,0,9376,2021-01-15 19:06:04:228
-0.17,9.771,0.294,0,0,0,9386,2021-01-15 19:06:04:238
-0.17,9.771,0.294,0,0,0,9396,2021-01-15 19:06:04:248
-0.17,9.771,0.294,0,0,0,9406,2021-01-15 19:06:04:258
-0.165,9.79,0.278,0,0,0,9417,2021-01-15 19:06:04:269
-0.165,9.79,0.278,0,0,0,9426,2021-01-15 19:06:04:278
-0.165,9.79,0.278,0,0,0,9436,2021-01-15 19:06:04:288
-0.165,9.79,0.278,0,0,0,9446,2021-01-15 19:06:04:298
-0.165,9.79,0.278,0,0,0,9456,2021-01-15 19:06:04:308
-0.165,9.79,0.278,0,0,0,9467,2021-01-15 19:06:04:319
-0.175,9.778,0.29,0,0,0,9476,2021-01-15 19:06:04:328
-0.175,9.778,0.29,0,0,0,9486,2021-01-15 19:06:04:338
-0.175,9.778,0.29,0,0,0,9497,2021-01-15 19:06:04:349
-0.175,9.778,0.29,0,0,0,9506,2021-01-15 19:06:04:358
-0.175,9.778,0.29,0,0,0,9516,2021-01-15 19:06:04:368
-0.146,9.783,0.28,0,0,0,9531,2021-01-15 19:06:04:383
-0.146,9.783,0.28,0,0,0,9536,2021-01-15 19:06:04:388
-0.146,9.783,0.28,0,0,0,9546,2021-01-15 19:06:04:398
-0.146,9.783,0.28,0,0,0,9556,2021-01-15 19:06:04:408
-0.146,9.783,0.28,0,0,0,9574,2021-01-15 19:06:04:426
-0.146,9.783,0.28,0,0,0,9576,2021-01-15 19:06:04:428
-0.17,9.773,0.285,0,0,0,9591,2021-01-15 19:06:04:443
-0.17,9.773,0.285,0,0,0,9596,2021-01-15 19:06:04:448
-0.17,9.773,0.285,0,0,0,9606,2021-01-15 19:06:04:458
-0.17,9.773,0.285,0,0,0,9618,2021-01-15 19:06:04:470
-0.17,9.773,0.285,0,0,0,9626,2021-01-15 19:06:04:478
-0.17,9.773,0.285,0,0,0,9639,2021-01-15 19:06:04:491
-0.17,9.773,0.285,0,0,0,9647,2021-01-15 19:06:04:499
-0.16,9.761,0.28,0,0,0,9656,2021-01-15 19:06:04:508
-0.16,9.761,0.28,0,0,0,9675,2021-01-15 19:06:04:527
-0.16,9.761,0.28,0,0,0,9675,2021-01-15 19:06:04:527
-0.16,9.761,0.28,0,0,0,9689,2021-01-15 19:06:04:541
-0.16,9.761,0.28,0,0,0,9695,2021-01-15 19:06:04:547
-0.16,9.761,0.28,0,0,0,9707,2021-01-15 19:06:04:559
-0.156,9.785,0.285,0,0,0,9716,2021-01-15 19:06:04:568
-0.156,9.785,0.285,0,0,0,9726,2021-01-15 19:06:04:578
-0.156,9.785,0.285,0,0,0,9736,2021-01-15 19:06:04:588
-0.156,9.785,0.285,0,0,0,9746,2021-01-15 19:06:04:598
-0.156,9.785,0.285,0,0,0,9756,2021-01-15 19:06:04:608
-0.156,9.785,0.285,0,0,0,9766,2021-01-15 19:06:04:618
-0.148,9.79,0.278,0,0,0,9776,2021-01-15 19:06:04:628
-0.148,9.79,0.278,0,0,0,9786,2021-01-15 19:06:04:638
-0.148,9.79,0.278,0,0,0,9796,2021-01-15 19:06:04:648
-0.148,9.79,0.278,0,0,0,9806,2021-01-15 19:06:04:658
-0.148,9.79,0.278,0,0,0,9816,2021-01-15 19:06:04:668
-0.165,9.788,0.266,0,0,0,9826,2021-01-15 19:06:04:678
-0.165,9.788,0.266,0,0,0,9836,2021-01-15 19:06:04:688
-0.165,9.788,0.266,0,0,0,9846,2021-01-15 19:06:04:698
-0.165,9.788,0.266,0,0,0,9857,2021-01-15 19:06:04:709
-0.165,9.788,0.266,0,0,0,9865,2021-01-15 19:06:04:717
-0.165,9.788,0.266,0,0,0,9875,2021-01-15 19:06:04:727
-0.165,9.788,0.266,0,0,0,9886,2021-01-15 19:06:04:738
-0.17,9.771,0.273,0,0,0,9896,2021-01-15 19:06:04:748
-0.17,9.771,0.273,0,0,0,9906,2021-01-15 19:06:04:758
-0.17,9.771,0.273,0,0,0,9915,2021-01-15 19:06:04:767
-0.17,9.771,0.273,0,0,0,9926,2021-01-15 19:06:04:778
-0.17,9.771,0.273,0,0,0,9936,2021-01-15 19:06:04:788
-0.17,9.771,0.273,0,0,0,9947,2021-01-15 19:06:04:799
-0.16,9.778,0.285,0,0,0,9956,2021-01-15 19:06:04:808
-0.16,9.778,0.285,0,0,0,9966,2021-01-15 19:06:04:818
-0.16,9.778,0.285,0,0,0,9976,2021-01-15 19:06:04:828
-0.16,9.778,0.285,0,0,0,9986,2021-01-15 19:06:04:838
-0.16,9.778,0.285,0,0,0,9996,2021-01-15 19:06:04:848
-0.16,9.778,0.285,0,0,0,10006,2021-01-15 19:06:04:858
-0.168,9.785,0.266,0,0,0,10016,2021-01-15 19:06:04:868
-0.168,9.785,0.266,0,0,0,10026,2021-01-15 19:06:04:878
-0.168,9.785,0.266,0,0,0,10039,2021-01-15 19:06:04:891
-0.168,9.785,0.266,0,0,0,10046,2021-01-15 19:06:04:898
-0.168,9.785,0.266,0,0,0,10057,2021-01-15 19:06:04:909
-0.168,9.785,0.266,0,0,0,10066,2021-01-15 19:06:04:918
-0.156,9.8,0.294,0,0,0,10076,2021-01-15 19:06:04:928
-0.156,9.8,0.294,0,0,0,10086,2021-01-15 19:06:04:938
-0.156,9.8,0.294,0,0,0,10096,2021-01-15 19:06:04:948
-0.156,9.8,0.294,0,0,0,10106,2021-01-15 19:06:04:958
-0.156,9.8,0.294,0,0,0,10116,2021-01-15 19:06:04:968
-0.146,9.759,0.256,0,0,0,10130,2021-01-15 19:06:04:982
-0.146,9.759,0.256,0,0,0,10136,2021-01-15 19:06:04:988
-0.146,9.759,0.256,0,0,0,10146,2021-01-15 19:06:04:998
-0.146,9.759,0.256,0,0,0,10156,2021-01-15 19:06:05:008
-0.146,9.759,0.256,0,0,0,10168,2021-01-15 19:06:05:020
-0.146,9.759,0.256,0,0,0,10176,2021-01-15 19:06:05:028
-0.146,9.759,0.256,0,0,0,10187,2021-01-15 19:06:05:039
-0.163,9.764,0.268,0,0,0,10196,2021-01-15 19:06:05:048
-0.163,9.764,0.268,0,0,0,10206,2021-01-15 19:06:05:058
-0.163,9.764,0.268,0,0,0,10216,2021-01-15 19:06:05:068
-0.163,9.764,0.268,0,0,0,10226,2021-01-15 19:06:05:078
-0.163,9.764,0.268,0,0,0,10237,2021-01-15 19:06:05:089
-0.163,9.769,0.273,0,0,0,10247,2021-01-15 19:06:05:099
-0.165,9.769,0.273,0,0,0,10256,2021-01-15 19:06:05:108
-0.165,9.769,0.273,0,0,0,10267,2021-01-15 19:06:05:119
-0.165,9.769,0.273,0,0,0,10276,2021-01-15 19:06:05:128
-0.165,9.769,0.273,0,0,0,10286,2021-01-15 19:06:05:138
-0.165,9.769,0.273,0,0,0,10296,2021-01-15 19:06:05:148
-0.165,9.769,0.273,0,0,0,10306,2021-01-15 19:06:05:158
-0.158,9.766,0.283,0,0,0,10316,2021-01-15 19:06:05:168
-0.158,9.766,0.283,0,0,0,10326,2021-01-15 19:06:05:178
-0.158,9.766,0.283,0,0,0,10336,2021-01-15 19:06:05:188
-0.158,9.766,0.283,0,0,0,10346,2021-01-15 19:06:05:198
-0.158,9.766,0.283,0,0,0,10356,2021-01-15 19:06:05:208
-0.175,9.769,0.275,0,0,0,10368,2021-01-15 19:06:05:220
-0.175,9.769,0.275,0,0,0,10376,2021-01-15 19:06:05:228
-0.175,9.769,0.275,0,0,0,10386,2021-01-15 19:06:05:238
-0.175,9.769,0.275,0,0,0,10396,2021-01-15 19:06:05:248
-0.175,9.769,0.275,0,0,0,10406,2021-01-15 19:06:05:258
-0.175,9.769,0.275,0,0,0,10416,2021-01-15 19:06:05:268
-0.175,9.769,0.275,0,0,0,10426,2021-01-15 19:06:05:278
-0.156,9.781,0.285,0,0,0,10436,2021-01-15 19:06:05:288
-0.156,9.781,0.285,0,0,0,10446,2021-01-15 19:06:05:298
-0.156,9.781,0.285,0,0,0,10457,2021-01-15 19:06:05:309
-0.156,9.781,0.285,0,0,0,10466,2021-01-15 19:06:05:318
-0.156,9.781,0.285,0,0,0,10476,2021-01-15 19:06:05:328
-0.156,9.781,0.285,0,0,0,10486,2021-01-15 19:06:05:338
-0.177,9.793,0.275,0,0,0,10496,2021-01-15 19:06:05:348
-0.177,9.793,0.275,0,0,0,10506,2021-01-15 19:06:05:358
-0.177,9.793,0.275,0,0,0,10516,2021-01-15 19:06:05:368
-0.177,9.793,0.275,0,0,0,10526,2021-01-15 19:06:05:378
-0.177,9.793,0.275,0,0,0,10537,2021-01-15 19:06:05:389
-0.177,9.793,0.275,0,0,0,10547,2021-01-15 19:06:05:399
-0.177,9.793,0.275,0,0,0,10556,2021-01-15 19:06:05:408
-0.17,9.773,0.29,0,0,0,10566,2021-01-15 19:06:05:418
-0.17,9.773,0.29,0,0,0,10576,2021-01-15 19:06:05:428
-0.17,9.773,0.29,0,0,0,10588,2021-01-15 19:06:05:440
-0.17,9.773,0.29,0,0,0,10596,2021-01-15 19:06:05:448
-0.17,9.773,0.29,0,0,0,10607,2021-01-15 19:06:05:459
-0.17,9.773,0.29,0,0,0,10616,2021-01-15 19:06:05:468
-0.17,9.773,0.29,0,0,0,10626,2021-01-15 19:06:05:478
-0.156,9.761,0.268,0,0,0,10637,2021-01-15 19:06:05:489
-0.156,9.761,0.268,0,0,0,10646,2021-01-15 19:06:05:498
-0.156,9.761,0.268,0,0,0,10657,2021-01-15 19:06:05:509
-0.156,9.761,0.268,0,0,0,10667,2021-01-15 19:06:05:519
-0.156,9.761,0.268,0,0,0,10676,2021-01-15 19:06:05:528
-0.156,9.761,0.268,0,0,0,10686,2021-01-15 19:06:05:538
-0.165,9.776,0.268,0,0,0,10696,2021-01-15 19:06:05:548
-0.165,9.776,0.268,0,0,0,10705,2021-01-15 19:06:05:557
-0.165,9.776,0.268,0,0,0,10716,2021-01-15 19:06:05:568
-0.165,9.776,0.268,0,0,0,10730,2021-01-15 19:06:05:582
-0.165,9.776,0.268,0,0,0,10736,2021-01-15 19:06:05:588
-0.165,9.776,0.268,0,0,0,10746,2021-01-15 19:06:05:598
-0.158,9.773,0.273,0,0,0,10756,2021-01-15 19:06:05:608
-0.158,9.773,0.273,0,0,0,10766,2021-01-15 19:06:05:618
-0.158,9.773,0.273,0,0,0,10776,2021-01-15 19:06:05:628
-0.158,9.773,0.273,0,0,0,10786,2021-01-15 19:06:05:638
-0.158,9.773,0.273,0,0,0,10796,2021-01-15 19:06:05:648
-0.158,9.783,0.285,0,0,0,10806,2021-01-15 19:06:05:658
-0.158,9.783,0.285,0,0,0,10816,2021-01-15 19:06:05:668
-0.158,9.783,0.285,0,0,0,10828,2021-01-15 19:06:05:680
-0.158,9.783,0.285,0,0,0,10836,2021-01-15 19:06:05:688
-0.158,9.783,0.285,0,0,0,10847,2021-01-15 19:06:05:699
-0.158,9.783,0.285,0,0,0,10856,2021-01-15 19:06:05:708
-0.16,9.773,0.278,0,0,0,10866,2021-01-15 19:06:05:718
-0.16,9.773,0.278,0,0,0,10876,2021-01-15 19:06:05:728
-0.16,9.773,0.278,0,0,0,10894,2021-01-15 19:06:05:746
-0.16,9.773,0.278,0,0,0,10896,2021-01-15 19:06:05:748
-0.16,9.773,0.278,0,0,0,10906,2021-01-15 19:06:05:758
-0.16,9.773,0.278,0,0,0,10916,2021-01-15 19:06:05:768
-0.16,9.781,0.268,0,0,0,10927,2021-01-15 19:06:05:779
-0.146,9.781,0.268,0,0,0,10937,2021-01-15 19:06:05:789
-0.146,9.781,0.268,0,0,0,10946,2021-01-15 19:06:05:798
-0.146,9.781,0.268,0,0,0,10956,2021-01-15 19:06:05:808
-0.146,9.781,0.268,0,0,0,10966,2021-01-15 19:06:05:818
-0.146,9.781,0.268,0,0,0,10976,2021-01-15 19:06:05:828
-0.158,9.785,0.263,0,0,0,10990,2021-01-15 19:06:05:842
-0.158,9.785,0.263,0,0,0,10996,2021-01-15 19:06:05:848
-0.158,9.785,0.263,0,0,0,11007,2021-01-15 19:06:05:859
-0.158,9.785,0.263,0,0,0,11016,2021-01-15 19:06:05:868
-0.158,9.785,0.263,0,0,0,11026,2021-01-15 19:06:05:878
-0.158,9.785,0.263,0,0,0,11040,2021-01-15 19:06:05:892
-0.146,9.761,0.268,0,0,0,11053,2021-01-15 19:06:05:905
-0.146,9.761,0.268,0,0,0,11056,2021-01-15 19:06:05:908
-0.146,9.761,0.268,0,0,0,11066,2021-01-15 19:06:05:918
-0.146,9.761,0.268,0,0,0,11076,2021-01-15 19:06:05:928
-0.146,9.761,0.268,0,0,0,11086,2021-01-15 19:06:05:938
-0.146,9.761,0.268,0,0,0,11096,2021-01-15 19:06:05:948
-0.148,9.778,0.271,0,0,0,11110,2021-01-15 19:06:05:962
-0.148,9.778,0.271,0,0,0,11116,2021-01-15 19:06:05:968
-0.148,9.778,0.271,0,0,0,11126,2021-01-15 19:06:05:978
-0.148,9.778,0.271,0,0,0,11136,2021-01-15 19:06:05:988
-0.148,9.778,0.271,0,0,0,11146,2021-01-15 19:06:05:998
-0.148,9.778,0.271,0,0,0,11156,2021-01-15 19:06:06:008
-0.148,9.778,0.271,0,0,0,11166,2021-01-15 19:06:06:018
-0.18,9.788,0.278,0,0,0,11176,2021-01-15 19:06:06:028
-0.18,9.788,0.278,0,0,0,11186,2021-01-15 19:06:06:038
-0.18,9.788,0.278,0,0,0,11197,2021-01-15 19:06:06:049
-0.18,9.788,0.278,0,0,0,11206,2021-01-15 19:06:06:058
-0.18,9.788,0.278,0,0,0,11216,2021-01-15 19:06:06:068
-0.18,9.788,0.278,0,0,0,11226,2021-01-15 19:06:06:078
-0.163,9.785,0.268,0,0,0,11236,2021-01-15 19:06:06:088
-0.163,9.785,0.268,0,0,0,11248,2021-01-15 19:06:06:100
-0.163,9.785,0.268,0,0,0,11256,2021-01-15 19:06:06:108
-0.163,9.785,0.268,0,0,0,11266,2021-01-15 19:06:06:118
-0.163,9.785,0.268,0,0,0,11277,2021-01-15 19:06:06:129
-0.163,9.785,0.268,0,0,0,11286,2021-01-15 19:06:06:138
-0.165,9.788,0.294,0,0,0,11299,2021-01-15 19:06:06:151
-0.165,9.788,0.294,0,0,0,11306,2021-01-15 19:06:06:158
-0.165,9.788,0.294,0,0,0,11319,2021-01-15 19:06:06:171
-0.165,9.788,0.294,0,0,0,11329,2021-01-15 19:06:06:181
-0.165,9.788,0.294,0,0,0,11336,2021-01-15 19:06:06:188
-0.165,9.788,0.294,0,0,0,11347,2021-01-15 19:06:06:199
-0.163,9.764,0.294,0,0,0,11358,2021-01-15 19:06:06:210
-0.163,9.764,0.294,0,0,0,11366,2021-01-15 19:06:06:218
-0.163,9.764,0.294,0,0,0,11378,2021-01-15 19:06:06:230
-0.163,9.764,0.294,0,0,0,11389,2021-01-15 19:06:06:241
-0.163,9.764,0.294,0,0,0,11396,2021-01-15 19:06:06:248
-0.163,9.764,0.294,0,0,0,11406,2021-01-15 19:06:06:258
-0.17,9.795,0.28,0,0,0,11416,2021-01-15 19:06:06:268
-0.17,9.795,0.28,0,0,0,11426,2021-01-15 19:06:06:278
-0.17,9.795,0.28,0,0,0,11439,2021-01-15 19:06:06:291
-0.17,9.795,0.28,0,0,0,11447,2021-01-15 19:06:06:299
-0.17,9.795,0.28,0,0,0,11456,2021-01-15 19:06:06:308
-0.17,9.776,0.271,0,0,0,11466,2021-01-15 19:06:06:318
-0.165,9.776,0.271,0,0,0,11476,2021-01-15 19:06:06:328
-0.165,9.776,0.271,0,0,0,11486,2021-01-15 19:06:06:338
-0.165,9.776,0.271,0,0,0,11496,2021-01-15 19:06:06:348
-0.165,9.776,0.271,0,0,0,11506,2021-01-15 19:06:06:358
-0.165,9.776,0.271,0,0,0,11516,2021-01-15 19:06:06:368
-0.165,9.776,0.271,0,0,0,11526,2021-01-15 19:06:06:378
-0.153,9.764,0.278,0,0,0,11536,2021-01-15 19:06:06:388
-0.153,9.764,0.278,0,0,0,11547,2021-01-15 19:06:06:399
-0.153,9.764,0.278,0,0,0,11556,2021-01-15 19:06:06:408
-0.153,9.764,0.278,0,0,0,11567,2021-01-15 19:06:06:419
-0.153,9.764,0.278,0,0,0,11576,2021-01-15 19:06:06:428
-0.156,9.754,0.273,0,0,0,11586,2021-01-15 19:06:06:438
-0.156,9.754,0.273,0,0,0,11599,2021-01-15 19:06:06:451
-0.156,9.754,0.273,0,0,0,11607,2021-01-15 19:06:06:459
-0.156,9.754,0.273,0,0,0,11616,2021-01-15 19:06:06:468
-0.156,9.754,0.273,0,0,0,11626,2021-01-15 19:06:06:478
-0.156,9.754,0.273,0,0,0,11636,2021-01-15 19:06:06:488
-0.156,9.754,0.273,0,0,0,11646,2021-01-15 19:06:06:498
-0.175,9.773,0.283,0,0,0,11656,2021-01-15 19:06:06:508
-0.175,9.773,0.283,0,0,0,11666,2021-01-15 19:06:06:518
-0.175,9.773,0.283,0,0,0,11676,2021-01-15 19:06:06:528
-0.175,9.773,0.283,0,0,0,11686,2021-01-15 19:06:06:538
-0.175,9.773,0.283,0,0,0,11696,2021-01-15 19:06:06:548
-0.175,9.773,0.283,0,0,0,11706,2021-01-15 19:06:06:558
-0.17,9.776,0.287,0,0,0,11716,2021-01-15 19:06:06:568
-0.17,9.776,0.287,0,0,0,11727,2021-01-15 19:06:06:579
-0.17,9.776,0.287,0,0,0,11736,2021-01-15 19:06:06:588
-0.17,9.776,0.287,0,0,0,11746,2021-01-15 19:06:06:598
-0.17,9.776,0.287,0,0,0,11756,2021-01-15 19:06:06:608
-0.17,9.778,0.28,0,0,0,11766,2021-01-15 19:06:06:618
-0.148,9.778,0.28,0,0,0,11776,2021-01-15 19:06:06:628
-0.148,9.778,0.28,0,0,0,11787,2021-01-15 19:06:06:639
-0.148,9.778,0.28,0,0,0,11796,2021-01-15 19:06:06:648
-0.148,9.778,0.28,0,0,0,11810,2021-01-15 19:06:06:662
-0.148,9.778,0.28,0,0,0,11815,2021-01-15 19:06:06:667
-0.148,9.778,0.28,0,0,0,11827,2021-01-15 19:06:06:679
-0.165,9.778,0.28,0,0,0,11838,2021-01-15 19:06:06:690
-0.165,9.778,0.28,0,0,0,11846,2021-01-15 19:06:06:698
-0.165,9.778,0.28,0,0,0,11856,2021-01-15 19:06:06:708
-0.165,9.778,0.28,0,0,0,11866,2021-01-15 19:06:06:718
-0.165,9.778,0.28,0,0,0,11879,2021-01-15 19:06:06:731
-0.165,9.778,0.28,0,0,0,11886,2021-01-15 19:06:06:738
-0.153,9.795,0.273,0,0,0,11896,2021-01-15 19:06:06:748
-0.153,9.795,0.273,0,0,0,11914,2021-01-15 19:06:06:766
-0.153,9.795,0.273,0,0,0,11918,2021-01-15 19:06:06:770
-0.153,9.795,0.273,0,0,0,11926,2021-01-15 19:06:06:778
-0.153,9.795,0.273,0,0,0,11936,2021-01-15 19:06:06:788
-0.153,9.795,0.273,0,0,0,11946,2021-01-15 19:06:06:798
-0.177,9.764,0.271,0,0,0,11956,2021-01-15 19:06:06:808
-0.177,9.764,0.271,0,0,0,11966,2021-01-15 19:06:06:818
-0.177,9.764,0.271,0,0,0,11976,2021-01-15 19:06:06:828
-0.177,9.764,0.271,0,0,0,11987,2021-01-15 19:06:06:839
-0.177,9.764,0.271,0,0,0,11996,2021-01-15 19:06:06:848
-0.177,9.764,0.271,0,0,0,12006,2021-01-15 19:06:06:858
-0.146,9.773,0.249,0,0,0,12016,2021-01-15 19:06:06:868
-0.146,9.773,0.249,0,0,0,12025,2021-01-15 19:06:06:877
-0.146,9.773,0.249,0,0,0,12036,2021-01-15 19:06:06:888
-0.146,9.773,0.249,0,0,0,12045,2021-01-15 19:06:06:897
-0.146,9.773,0.249,0,0,0,12056,2021-01-15 19:06:06:908
-0.146,9.773,0.249,0,0,0,12066,2021-01-15 19:06:06:918
-0.172,9.776,0.285,0,0,0,12077,2021-01-15 19:06:06:929
-0.172,9.776,0.285,0,0,0,12086,2021-01-15 19:06:06:938
-0.172,9.776,0.285,0,0,0,12096,2021-01-15 19:06:06:948
-0.172,9.776,0.285,0,0,0,12107,2021-01-15 19:06:06:959
-0.172,9.776,0.285,0,0,0,12116,2021-01-15 19:06:06:968
-0.16,9.778,0.275,0,0,0,12131,2021-01-15 19:06:06:983
-0.16,9.778,0.275,0,0,0,12136,2021-01-15 19:06:06:988
-0.16,9.778,0.275,0,0,0,12146,2021-01-15 19:06:06:998
-0.16,9.778,0.275,0,0,0,12156,2021-01-15 19:06:07:008
-0.16,9.778,0.275,0,0,0,12166,2021-01-15 19:06:07:018
-0.16,9.778,0.275,0,0,0,12175,2021-01-15 19:06:07:027
-0.16,9.778,0.275,0,0,0,12186,2021-01-15 19:06:07:038
-0.17,9.759,0.285,0,0,0,12198,2021-01-15 19:06:07:050
-0.17,9.759,0.285,0,0,0,12206,2021-01-15 19:06:07:058
-0.17,9.759,0.285,0,0,0,12216,2021-01-15 19:06:07:068
-0.17,9.759,0.285,0,0,0,12226,2021-01-15 19:06:07:078
-0.165,9.783,0.268,0,0,0,12249,2021-01-15 19:06:07:101
-0.165,9.783,0.268,0,0,0,12250,2021-01-15 19:06:07:102
-0.165,9.783,0.268,0,0,0,12258,2021-01-15 19:06:07:110
-0.165,9.783,0.268,0,0,0,12265,2021-01-15 19:06:07:117
-0.165,9.783,0.268,0,0,0,12276,2021-01-15 19:06:07:128
-0.165,9.783,0.268,0,0,0,12286,2021-01-15 19:06:07:138
-0.165,9.783,0.268,0,0,0,12296,2021-01-15 19:06:07:148
-0.165,9.783,0.268,0,0,0,12310,2021-01-15 19:06:07:162
-0.156,9.778,0.28,0,0,0,12315,2021-01-15 19:06:07:167
-0.156,9.778,0.28,0,0,0,12326,2021-01-15 19:06:07:178
-0.156,9.778,0.28,0,0,0,12336,2021-01-15 19:06:07:188
-0.156,9.778,0.28,0,0,0,12356,2021-01-15 19:06:07:208
-0.156,9.778,0.28,0,0,0,12356,2021-01-15 19:06:07:208
-0.156,9.778,0.28,0,0,0,12366,2021-01-15 19:06:07:218
-0.156,9.778,0.28,0,0,0,12376,2021-01-15 19:06:07:228
-0.156,9.778,0.28,0,0,0,12386,2021-01-15 19:06:07:238
-0.153,9.776,0.275,0,0,0,12398,2021-01-15 19:06:07:250
-0.153,9.776,0.275,0,0,0,12406,2021-01-15 19:06:07:258
-0.153,9.776,0.275,0,0,0,12416,2021-01-15 19:06:07:268
-0.153,9.776,0.275,0,0,0,12429,2021-01-15 19:06:07:281
-0.153,9.776,0.275,0,0,0,12436,2021-01-15 19:06:07:288
-0.153,9.776,0.275,0,0,0,12447,2021-01-15 19:06:07:299
-0.16,9.776,0.283,0,0,0,12460,2021-01-15 19:06:07:312
-0.16,9.776,0.283,0,0,0,12470,2021-01-15 19:06:07:322
-0.16,9.776,0.283,0,0,0,12476,2021-01-15 19:06:07:328
