time,z,y,x
1610046699485415200,8.70962905883789,4.488601207733154,-0.4064512848854065
1610046699559535000,8.710346221923828,4.487030506134033,-0.4084118604660034
1610046699633655300,8.711091995239258,4.485274314880371,-0.41181129217147827
1610046699668628500,8.744502067565918,4.418631553649902,-0.42400121688842773
1610046699673643500,8.745099067687988,4.417237758636475,-0.42617782950401306
1610046699678658600,8.745901107788086,4.4153947830200195,-0.4288451671600342
1610046699683673600,8.746926307678223,4.413122653961182,-0.43134814500808716
1610046699688798500,8.748120307922363,4.410552024841309,-0.4333575665950775
1610046699693923600,8.74942398071289,4.407781600952148,-0.43522047996520996
1610046699699048400,8.750748634338379,4.405035018920898,-0.4363655149936676
1610046699704173600,8.752035140991211,4.4024457931518555,-0.43674543499946594
1610046699709298400,8.75330924987793,4.399966239929199,-0.4362170100212097
1610046699714263600,8.754639625549316,4.397451877593994,-0.4348277449607849
1610046699719228400,8.755880355834961,4.39520788192749,-0.43253257870674133
1610046699724193500,8.757087707519531,4.393100738525391,-0.42951974272727966
1610046699729158400,8.758156776428223,4.391244888305664,-0.4266463816165924
1610046699734278400,8.759285926818848,4.389358043670654,-0.42289265990257263
1610046699739398400,8.760251998901367,4.38771390914917,-0.41990959644317627
1610046699744518400,8.761343955993652,4.385791778564453,-0.417185515165329
1610046699749638400,8.762216567993164,4.384267807006836,-0.4148760437965393
1610046699754718500,8.76326847076416,4.382308483123779,-0.4133944809436798
1610046699759798500,8.764429092407227,4.380079746246338,-0.4123986065387726
1610046699764878600,8.765806198120117,4.377377033233643,-0.4118293523788452
1610046699769958400,8.767416954040527,4.374151229858398,-0.41182923316955566
1610046699774993400,8.769285202026367,4.370403289794922,-0.41182926297187805
1610046699780028400,8.771347045898438,4.366264343261719,-0.41182926297187805
1610046699785063400,8.773639678955078,4.361652851104736,-0.4118291139602661
1610046699790098400,8.776095390319824,4.356711387634277,-0.4118291139602661
1610046699795168500,8.778641700744629,4.351580619812012,-0.4118292033672333
1610046699800238600,8.781152725219727,4.346506118774414,-0.4118291139602661
1610046699805308400,8.7835693359375,4.341620922088623,-0.4118290841579437
1610046699810378500,8.785463333129883,4.33782958984375,-0.4114072918891907
1610046699815433500,8.787558555603027,4.3334784507751465,-0.41251805424690247
1610046699820488400,8.789225578308105,4.329998016357422,-0.4135357439517975
1610046699825543400,8.790959358215332,4.326271057128906,-0.415707528591156
1610046699830598400,8.792484283447266,4.32297420501709,-0.41775721311569214
1610046699835648500,8.793944358825684,4.319732189178467,-0.4205472469329834
1610046699840698600,8.795145034790039,4.317047595977783,-0.42299985885620117
1610046699845748500,8.796284675598145,4.3144707679748535,-0.4255838096141815
1610046699850798600,8.797335624694824,4.312097072601318,-0.42788127064704895
1610046699895915300,8.743792533874512,4.420661449432373,-0.41739434003829956
1610046699901065200,8.743770599365234,4.420619487762451,-0.41831082105636597
1610046699906215200,8.743721961975098,4.420573711395264,-0.41980335116386414
1610046699911518500,8.814979553222656,4.275419235229492,-0.43279123306274414
1610046699916588500,8.817461013793945,4.270315170288086,-0.4326174259185791
1610046699921658600,8.819951057434082,4.265112400054932,-0.4331842362880707
1610046699926728400,8.822415351867676,4.259909629821777,-0.43420666456222534
1610046699931798500,8.824783325195312,4.25485372543335,-0.4356619417667389
1610046699936848400,8.827104568481445,4.249841213226318,-0.43759459257125854
1610046699941898500,8.82729721069336,4.249046325683594,-0.44135385751724243
1610046699946948600,8.82954216003418,4.2441582679748535,-0.4435226321220398
1610046699951998500,8.829508781433105,4.243827819824219,-0.4473119080066681
1610046699957058600,8.831966400146484,4.23861837387085,-0.4481814503669739
1610046699962118400,8.83159065246582,4.239094257354736,-0.45106953382492065
1610046699967178500,8.834538459777832,4.233142852783203,-0.4492887258529663
1610046699972238600,8.833635330200195,4.234764099121094,-0.4517074227333069
