time,z,y,x
1610357562450331000,-0.9895711541175842,-0.6474456787109375,1.0954804420471191
1610357562452330800,-1.0017884969711304,-0.6645499467849731,1.0887609720230103
1610357562454331000,-1.0286664962768555,-0.692038893699646,1.0661588907241821
1610357562456330200,-1.0494358539581299,-0.7195277810096741,1.0460004806518555
1610357562458329600,-1.056766390800476,-0.7299124598503113,1.0368374586105347
1610357562460329200,-1.0757031440734863,-0.7409080862998962,1.0093485116958618
1610357562462328800,-1.0885313749313354,-0.7390754818916321,0.9812487363815308
1610357562464328700,-1.0970834493637085,-0.7341885566711426,0.9647553563117981
1610357562466328300,-1.1074681282043457,-0.7250255942344666,0.9378772974014282
1610357562468328200,-1.1129659414291382,-0.7238038182258606,0.906723141670227
1610357562470328000,-1.1154093742370605,-0.7213603854179382,0.8957275748252869
1610357562472327400,-1.11235511302948,-0.7305233478546143,0.8755690455436707
1610357562474327300,-1.1129659414291382,-0.7464058995246887,0.8554104566574097
1610357562476327000,-1.1154093742370605,-0.7525145411491394,0.8486909866333008
1610357562478326500,-1.1074681282043457,-0.7708404660224915,0.8370845317840576
1610357562480326400,-1.1025811433792114,-0.7738947868347168,0.8328084945678711
1610357562482326000,-1.0958616733551025,-0.7720621824264526,0.8321976065635681
1610357562484326000,-1.0897530317306519,-0.756179690361023,0.8279215693473816
1610357562486325500,-1.0799793004989624,-0.7274690270423889,0.8321976065635681
1610357562488325400,-1.0726487636566162,-0.7097539901733398,0.8346410393714905
1610357562490325000,-1.061042308807373,-0.662717342376709,0.8334193229675293
1610357562492324600,-1.0463815927505493,-0.6016308069229126,0.8389171361923218
1610357562494324500,-1.0390512943267822,-0.5710875391960144,0.8376953601837158
1610357562496324000,-1.0225578546524048,-0.5075575709342957,0.8431931734085083
1610357562498324000,-1.0017884969711304,-0.4501362144947052,0.8480800986289978
1610357562500323600,-0.9914037585258484,-0.419592946767807,0.8486909866333008
1610357562502323500,-0.968801736831665,-0.36583682894706726,0.858464777469635
